Title,Authors,Pages,Access,URL,Abstract
Expansion of Urban Impervious Surfaces in Lahore (1993–2022) Based on Gee and Remote Sensing Data,"Shao, Zhenfeng; Ahmad, Muhammad Nasar; Javed, Akib; Islam, Fakhrul; Jahangir, Zahid; Ahmad, Israr",pp. 479-486(8),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000008/art00007;jsessionid=3xn71wx7otpm.x-ic-live-03,"Impervious surfaces are an essential component of our environment and are mainly triggered by human developments. Rapid urbanization and population expansion have increased Lahore's urban impervious surface area. This research is based on estimating the urban imper- vious surface area ( uisa ) growth from 1993 to 2022. Therefore, we aimed to generate an accurate urban impervious surfaces area map based on Landsat time series data on Google Earth Engine ( gee ). We have used a novel global impervious surface area index ( gisai ) for impervious surface area ( uisa ) extraction. The gisai accomplished significant results, with an average overall accuracy of 90.93% and an average kappa coefficient of 0.78. We also compared the results of gisai with Global Human Settlement Layer-Built and harmonized nighttime light ( ntl ) isa data products. The accuracy assessment and cross-validation of uisa results were performed using ground truth data on ArcGIS and gee. Our research findings revealed that the spatial extent of uisa increased by 198.69 km2from 1993 to 2022 in Lahore. Additionally, the uisa has increased at an average growth rate of 39.74 km2. The gisai index was highly accurate at extract- ing uisa and can be used for other cities to map impervious surface area growth. This research can help urban planners and policymak- ers to delineate urban development boundaries. Also, there should be controlled urban expansion policies for sustainable metropolis and should use less impermeable materials for future city developments."
Small Object Detection in Remote Sensing Images Based on Window Self-Attention Mechanism,"Xu, Jiaxin; Zhang, Qiao; Liu, Yu; Zheng, Mengting",pp. 489-497(9),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000008/art00008;jsessionid=3xn71wx7otpm.x-ic-live-03,"For remorte sensing image object detection tasks in the small object feature, extraction ability is insufficient and difficult to locate, and other problems. This paper proposes an improved algorithm for small object detection in remote sensing images based on a window self-attention mechanism. On the basis of You Only Look Once (YOLO)v5s, a shallow feature extraction layer with four times downsampling is added to the feature fusion pyramid and the window self-attention mechanism is added to the Path Aggregation Network. Experiments show that the improved model obtained the Mean Average Precision (mAP) of 78.3% and 91.8% on the DIOR and Remote Sensing Object Detection public data sets with frames per second of 65 and 51, respectively. Compared with the basal YOLOv5s network, the mAP has improved by 5.8% and 3.3%, respectively. Compared with other object detection methods, the detection accuracy and real-time performance have been improved."
Application of Improved YOLO V5s Model for Regional Poverty Assessment Using Remote Sensing Image Target Detection,"Chenguang, Zhang; Guifa, Teng",pp. 499-513(15),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000008/art00009;jsessionid=3xn71wx7otpm.x-ic-live-03,"This study aims at applying the improved You Only Look Once V5s model for the assessment of regional poverty using remote sensing image target detection. The model was improved from structure, algorithm, and components. Objects in the remote sensing images were used to identify poverty, and the poverty alleviation situation could be predicted according to the existing detection results. The results showed that the values of Precision, Recall, mean Average Precision (mAP)@0.5, and[email protected]:0.95 of the model increased 7.3%, 0.7%, 1%, and 7.2%, respectively on the Common Objects in Context data set in the detection stage; the four values increased 3.1%, 2.2%, 1.3%, and 5.7%, respectively on the custom remote sensing image data set in the verification stage. The loss values decreased 2.6% and 37.4%, respectively, on the two data sets. Hence, the application of the improved model led to the more accurate detection of the targets. Compared with the other papers, the improved model in this paper proved to be better. Artificial poverty alleviation can be replaced by remote sensing image processing because it is inexpensive, efficient, accurate, objective, does not require data, and has the same evaluation effect. The proposed model can be considered as a promising approach in the assessment of regional poverty."
A Lightweight Conditional Convolutional Neural Network for Hyperspectral Image Classification,"Wu, Linfeng; Wang, Huajun; Wang, Huiqing",pp. 413-423(11),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000007/art00006;jsessionid=6da5dp1km4oaj.x-ic-live-01,"Deep learning (dl), especially convolutional neural networks (cnns), has been proven to be an excellent feature extractor and widely applied to hyperspectral image (hsi) classification. However, dl is a computationally demanding algorithm with many parameters and a high computational burden, which seriously restricts the deployment ofdl-basedhsiclassification algorithms on mobile and embedded systems. In this paper, we propose an extremely lightweight conditional three-dimensional (3D) hsi with a double-branch structure to solve these problems. Specifically, we introduce a lightweight conditional 3D convolution to replace the conventional 3D convolution to reduce the computational and memory cost of the network and achieve flexiblehsifeature extraction. Then, based on lightweight conditional 3D convolution, we build two parallel paths to independently exploit and optimize the diverse spatial and spectral features. Furthermore, to precisely locate the key information, which is conducive to classification, a lightweight attention mechanism is carefully designed to refine extracted spatial and spectral features, and improve the classification accuracy with less computation and memory costs. Experiments on three publichsidata sets show that the proposed model can effectively reduce the cost of computation and memory, achieve high execution speed, and better classification performance compared with several recent dl-based models."
Multi-Level Perceptual Network for Urban Building Extraction from High-Resolution Remote Sensing Images,"Sun, Yueming; Chen, Jinlong; Huang, Xiao; Zhang, Hongsheng",pp. 427-434(8),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000007/art00007;jsessionid=6da5dp1km4oaj.x-ic-live-01,"Building extraction from high-resolution remote sensing images benefits various practical applications. However, automation of this process is challenging due to the variety of building surface coverings, complex spatial layouts, different types of structures, and tree occlusion. In this study, we propose a multilayer perception network for building extraction from high-resolution remote sensing images. By constructing parallel networks at different levels, the proposed network retains spatial information of varying feature resolutions and uses the parsing module to perceive the prominent features of buildings, thus enhancing the model's parsing ability to target scale changes and complex urban scenes. Further, a structure-guided loss function is constructed to optimize building extraction edges. Experiments on multi-source remote sensing data sets show that our proposed multi-level perception network presents a superior performance in building extraction tasks."
Classifying Building Roof Damage Using High Resolution Imagery for Disaster Recovery,"Gonsoroski, Elaina; Ahn, Yoonjung; Harville, Emily W.; Countess, Nathaniel; Lichtveld, Maureen Y.; Pan, Ke; Beitsch, Leslie; Sherchan, Samendra P.; Uejio, Christopher K.",pp. 437-443(7),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000007/art00008;jsessionid=6da5dp1km4oaj.x-ic-live-01,"Post-hurricane damage assessments are often costly and time-consuming. Remotely sensed data provides a complementary method of data collection that can be completed comparatively quickly and at relatively low cost. This study focuses on 15 Florida counties impacted by Hurricane Michael (2018), which had category 5 strength winds at landfall. The present study evaluates the ability of aerial imagery collected to cost-effectively measure blue tarps on buildings for disaster impact and recovery. A support vector machine model classified blue tarp, and parcels received a damage indicator based on the model's prediction. The model had an overall accuracy of 85.3% with a sensitivity of 74% and a specificity of 96.7%. The model results indicated approximately 7% of all parcels (27 926 residential and 4431 commercial parcels) in the study area as having blue tarp present. The study results may benefit jurisdictions that lacked financial resources to conduct on-the-ground damage assessments."
Estimation of the Forest Stand Biomass and Greenhouse Gas Emissions Using Lidar Surveys,"Sultanova, Rida; Mustafin, Radik",pp. 445-454(10),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000007/art00009;jsessionid=6da5dp1km4oaj.x-ic-live-01,"At the research points, the relationship between the Normalized Difference Vegetation and Normalized Green Red Difference indices is characterized by a determination coefficient equal to 0.52. The estimation of the emission of carbon dioxide and nitrogen oxide in the forest air at an altitude of 40 m above the level of the soil cover during the growing season showed differences in their values during the daytime and at night. The results helped determine promising methods of inventory of the carbon landfill forest area for aboveground woody biomass assessment based on data obtained from several sources and land forest estimation research. The research involved: 1) integration of an unmanned aerial vehicle -based digital camera and lidar sensors in order to optimize the efficiency and cost of data collection; 2) taking advantage of high-resolution aerial photographs and sparse lidar point clouds using an information fusion approach and the ability to compensate for their shortcomings."
3D Scene Modeling Method and Feasibility Analysis of River Water-Land Integration,"Ruan, Xiaoguang; Yang, Fanghao; Guo, Meijing; Zou, Chao",pp. 353-359(7),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000006/art00008;jsessionid=38fgrmvacfcht.x-ic-live-03,"Aiming at the problem of rapid construction of a river three-dimensional 3D scene, this article integrates remote sensing, 3D modeling, and CityEngine technology to construct a 3D scene model reconstruction method of river water-land integration. The method includes intelligent extraction of underwater topography, refined modeling of hydraulic structures, and construction of a water-land integrated real scene model. Based on this method, the high-fidelity land-underwater seamless digital terrain and the water-land 3D real scene models can be formed. Through experiments, the feasibility and limitations of this method are verified. It can effectively extract the shallow underwater terrain of inland rivers, and the overall accuracy of the study area is less than 2 m. The performance of the seamless fusion 3D terrain is better than the public digital elevation model data set. In the inland basin of Class I to II water quality, it can meet the needs of intelligent perception of a river- and lake-integrated 3D scene model."
High-Resolution Aerosol Optical Depth Retrieval in Urban Areas Based on Sentinel-2,"Chen, Yunping; Yang, Yue; Hou, Lei; Yang, Kangzhuo; Yu, Jiaxiang; Sun, Yuan",pp. 361-371(11),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000006/art00010;jsessionid=38fgrmvacfcht.x-ic-live-03,"In this paper, an improved aerosol optical depth (AOD ) retrieval algorithm is proposed based on Sentinel-2 and AErosol RObotic NETwork (AERONET ) data. The surface reflectance for AOD retrieval was estimated from the image that had minimal aerosol contamination in a temporal window determined by AERONET data. Validation of the Sentinel-2 AOD retrievals was conducted against four Aerosol Robotic Network (AERONET ) sites located in Beijing. The results show that the Sentinel-2 AOD retrievals are highly consistent with the AERONET AOD measurements (R = 0.942), with 85.56% falling within the expected error. The mean absolute error and the root-mean-square error are 0.0688 and 0.0882, respectively. In addition, the AOD distribution map obtained by this algorithm well reflects the fine-spatial-resolution changes in AOD distribution. These results suggest that the improved high-resolution AOD retrieval algorithm is robust and has the potential advantage of retrieving high-resolution AOD over urban areas."
Change Detection in SAR Images through Clustering Fusion Algorithm and Deep Neural Networks,"Lin, Zhikang; Liu, Wei; Wang, Yulong; Xu, Yan; Niu, Chaoyang",pp. 373-384(12),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000006/art00011;jsessionid=38fgrmvacfcht.x-ic-live-03,"The detection of changes in synthetic aperture radar (SAR) images based on deep learning has been widely used in landslides detection, flood disaster monitoring, and other fields of change detection due to its high classification accuracy. However, the inherent speckle noise in SAR images restricts the performance of existing SAR image change detection algorithms by clustering analysis. Therefore, this paper proposes a novel method for SAR image change detection based on clustering fusion and deep neural networks. We first used hierarchical fuzzy c-means clustering (HFCM ) to process two different images to obtain HFCM classification results. Then a fusion strategy is designed to obtain the fused image from the two HFCM classified images as the pre-classification result. Furthermore, a lightweight deep neural network com posed of a decomposition convolution module and an auxiliary classification module was proposed; the former module could reduce network parameters by 28%, and the latter could reduce network parameters by 33.3%. To improve the recognition performance of the network, the classification layer was replaced by the regression layer at the outcome of the network. By comparing the experiments of different methods on five data sets, the performance of our proposed method is superior."
Strategies for Forest Height Estimation by High-Precision DEM Combined with Short-Wavelength PolInSAR TanDEM-X,"Luo, Hongbin; Zhang, Wanqiu; Yue, Cairong; Chen, Si",pp. 385-392(8),Open Access content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000006/art00012;jsessionid=38fgrmvacfcht.x-ic-live-03,"The purpose of this article is to explore forest height estimation strategies using topographic data (DEM) combined with TanDEM-X while comparing the effect of volume scattering complex coherence selection on forest height estimation in the traditional random volume over ground (RVoG) three-stage algorithm. In this study, four experimental strategies were designed for comparison based on TanDEM-X polarized interferometric synthetic aperture radar (PolInSAR) data, TanDEM-DEM, and 42 field-measured data. Our results show that in the RVoG model, (1) a reference ground phase to select the volume scattering complex coherence provides greater accuracy in determining forest height, (2) forest height estimation can be achieved by directly using DEM as ground phase information without relying on model solving and obtaining a more accurate forest height than TanDEM-X alone, and (3) the highest estimation accuracy is obtained by using DEM as coherence information among all schemes. Although the difference in forest height estimation results is not significant in this study, it still proves that the forest height estimation strategy of high-precision DEM combined with short-wavelength PolInSAR can not only improve the forest height estimation accuracy but also simplify the solving process of the RVoG model, which is an important reference for global forest parameter estimation and ecosystem detection based on spaceborne PolInSAR."
Automatic Satellite Images Orthorectification Using K–Means Based Cascaded Meta-Heuristic Algorithm,"Mezouar, Oussama; Meskine, Fatiha; Boukerch, Issam",pp. 291-299(9),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000005/art00010;jsessionid=8odfuefa51kbt.x-ic-live-02,"Orthorectification of high-resolution satellite images using a terrain- dependent rational function model (RFM) is a difficult task requiring a well-distributed set of ground control points (GCPs), which is often time-consuming and costly operation. Further, RFM is sensitive to over-parameterization due to its many coefficients, which have no physical meaning. Optimization-based meta-heuristic algorithms ap- pear to be an efficient solution to overcome these limitations. This pa- per presents a complete automated RFM terrain-dependent orthorec- tification for satellite images. The proposed method has two parts; the first part suggests automating the GCP extraction by combing Scale- Invariant Feature Transform and Speeded Up Robust Features algo- rithms; and the second part introduces the cascaded meta-heuristic al- gorithm using genetic algorithms and particle swarm optimization. In this stage, a modified K-means clustering selection technique was used to support the proposed algorithm for finding the best combinations of GCPs and RFM coefficients. The obtained results are promising in terms of accuracy and stability compared to other literature methods."
UAS-Based Multi-Temporal Rice Plant Height Change Prediction,"Lin, Yuanyang; He, Jing; Liu, Gang; Mou, Biao; Wang, Bing; Fu, Rao",pp. 301-310(10),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000005/art00011;jsessionid=8odfuefa51kbt.x-ic-live-02,"Analyzing rice growth is essential for examining pests, illnesses, lodging, and yield. To create a Digital Surface Model (DSM ) of three important rice breeding stages, an efficient and fast (compared to manual monitoring) Unoccupied Aerial System was used to collect data. Outliers emerge in DSM as a result of the influence of environ- ment and equipment, and the outliers related to rice not only affect the extraction of rice growth changes but are also more challenging to remove. Therefore, after using ground control points uniform geodetic level for filtering, statistical outlier removal (SOR ) and quadratic surface filtering (QSF ) are used. After that, differential operations are applied to the DSM to create a differential digital surface model that can account for the change in rice plant height. Comparing the prediction accuracy before and after filtering: R2= 0.72, RMSE = 5.13cm, nRMSE = 10.65% for the initial point cloud; after QSF, R2= 0.89, RMSE = 2.51cm, nRMSE = 5.21%; after SOR, R2= 0.92, RMSE = 3.32cm, nRMSE = 6.89%. The findings demonstrate that point cloud filtering, particularly SOR, can increase the accuracy of rice monitoring. The method is effective for monitoring, and after filtering, the accuracy is sufficiently increased to satisfy the needs of growth analysis. This has some potential for application and extension."
Spherical Hough Transform for Robust Line Detection Toward a 2D–3D Integrated Mobile Mapping System,"Zhang, Daiwei; Xu, Bo; Hu, Han; Zhu, Qing; Wang, Qiang; Ge, Xuming; Chen, Min; Zhou, Yan",pp. 311-320(10),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000005/art00012;jsessionid=8odfuefa51kbt.x-ic-live-02,"Line features are of great importance for the registration of the Vehicle-Borne Mobile Mapping System that contains both lidar and multiple-lens panoramic cameras. In this work, a spherical straight- line model is proposed to detect the unified line features in the panoramic imaging surface based on the Spherical Hough Transform. The local topological constraints and gradient image voting are also combined to register the line features between panoramic images and lidar point clouds within the Hough parameter space. Experimental results show that the proposed method can accurately extract the long strip targets on the panoramic images and avoid spurious or broken line-segments. Meanwhile, the line matching precision between point clouds and panoramic images are also improved."
Blind and Robust Watermarking Algorithm for Remote Sensing Images Resistant to Geometric Attacks,"Ren, Na; Pang, Xinyan; Zhu, Changqing; Guo, Shuitao; Xiong, Ying",pp. 321-332(12),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000005/art00013;jsessionid=8odfuefa51kbt.x-ic-live-02,"To address the problem of weak robustness against geometric attacks of remote sensing images' digital watermarking, a robust watermark- ing algorithm based on template watermarking is proposed in this paper, which improves the robustness of digital watermarking against geometric attacks by constructing stable geometric attack invari- ant features. In this paper, the Discrete Fourier Transform domain template watermark is used as the invariant feature against geometric attacks, and the embedding of the cyclic watermark is used to improve the watermark robustness for recovering the watermark synchroniza- tion relationship. To achieve blind extraction of the watermark, a parameter extraction method based on noise extraction is designed. The experimental results demonstrate that the proposed method can effectively improve the robustness of digital watermarking of remote sensing images against geometric attacks. Meanwhile, it can also resist common image processing attacks and compound attacks."
GPU-Accelerated PCG Method for the Block Adjustment of Large-Scale High-Resolution Optical Satellite Imagery Without GCPs,"Fu, Qing; Tong, Xiaohua; Liu, Shijie; Ye, Zhen; Jin, Yanmin; Wang, Hanyu; Hong, Zhonghua",pp. 211-220(10),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000004/art00008;jsessionid=2fcpkicc259oh.x-ic-live-01,"The precise geo-positioning of high-resolution satellite imagery (HRSI) without ground control points (GCPs) is an important and fundamental step in global mapping, three-dimensional modeling, and so on. In this paper, to improve the efficiency of large-scale bundle adjustment (BA), we propose a combined Preconditioned Conjugate Gradient (PCG) and Graphic Processing Unit (GPU) parallel computing approach for the BA of large-scale HRSI without GCPs. The proposed approach consists of three main components: 1) construction of a BA model without GCPs ; 2) reduction of memory consumption using the Compressed Sparse Row sparse matrix format; and 3) improvement of the computational efficiency by the use of the combined PCG and GPU parallel computing method. The experimental results showed that the proposed method: 1) consumes less memory consumption compared to the conventional full matrix format method; 2) demonstrates higher computational efficiency than the single-core, Ceres-solver and multi-core central processing unit computing methods, with 9.48, 6.82, and 3.05 times faster than the above three methods, respectively; 3) obtains comparable BA accuracy with the above three methods, with image residuals of about 0.9 pixels; and 4) is superior to the parallel bundle adjustment method in the reprojection error."
Identification of Drought Events in Major Basins of Africa from GRACE Total Water Storage and Modeled Products,"Elameen, Ayman M.; Jin, Shuanggen; Olago, Daniel",pp. 221-232(12),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000004/art00009;jsessionid=2fcpkicc259oh.x-ic-live-01,"Terrestrial water storage (TWS) plays a vital role in climatological and hydrological processes. Most of the developed drought indices from the Gravity Recovery and Climate Experiment (GRACE) over Africa neglected the influencing roles of individual water storage components in calculating the drought index and thus may either underestimate or overestimate drought characteristics. In this paper, we proposed a Weighted Water Storage Deficit Index for drought assessment over the major river basins in Africa (i. e., Nile, Congo, Niger, Zambezi, and Orange) with accounting for the contribution of each TWS component on the drought signal. We coupled the GRACE data and WaterGAP Global Hydrology Model through utilizing the component contribution ratio as the weight. The results showed that water storage components demonstrated distinctly different contributions to TWS variability and thus drought signal response in onset and duration. The most severe droughts over the Nile, Congo, Niger, Zambezi, and Orange occurred in 2006, 2012, 2006, 2006, and 2003, respectively. The most prolonged drought of 84 months was observed over the Niger basin. This study suggests that considering the weight of individual components in the drought index provides more reasonable and realistic drought estimates over large basins in Africa from GRACE."
Lightweight Parallel Octave Convolutional Neural Network for Hyperspectral Image Classification,"Li, Dan; Wu, Hanjie; Wang, Yujian; Li, Xiaojun; Kong, Fanqiang; Wang, Qiang",pp. 233-243(11),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000004/art00010;jsessionid=2fcpkicc259oh.x-ic-live-01,"Although most deep learning-based methods have achieved excellent performance for hyperspectral image (HSI) classification, they are often limited by complex networks and require massive training samples in practical applications. Therefore, designing an efficient, lightweight model to obtain better classification results under small samples situations remains a challenging task. To alleviate this problem, a novel, lightweight parallel octave convolutional neural network (LPOCNN) for HSI classification is proposed in this paper. First, the HSI data is preprocessed to construct two three-dimensional (3D) patch cubes with different spatial and spectral scales for each central pixel, removing redundancy and focusing on extracting spatial features and spectral features, respectively. Next, two non- deep parallel branches are created for the two inputs, which design octave convolution rather than classical 3D convolution to facilitate light weighting of the model. Then two-dimensional convolutional neural network is used to extract deeper spectral-spatial features when fusing spectral-spatial features from different parallel layers. Moreover, the spectral-spatial attention is designed to promote the classification performance even further by adaptively adjusting the weights of different spectral-spatial features according to their contribution to classification. Experiments show that our suggested LPOCNN acquires a significant advantage on classification performance over other competitive methods under small sample situations."
Model-Driven Precise Degradation Analysis Method of Highway Marking Using Mobile Laser Scanning Point Clouds,"Ma, Ruifeng; Ge, Xuming; Zhu, Qing; Jia, Xin; Jiang, Huiwei; Chen, Min; Liu, Tao",pp. 245-258(14),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2023/00000089/00000004/art00011;jsessionid=2fcpkicc259oh.x-ic-live-01,"Highway markings (HMs) are representative elements of inventory digitalization in highway scenes. The accurate position, semantics, and maintenance information of HMs provide significant support for the intelligent management of highways. This article presents a robust and efficient approach for extracting, reconstructing, and degrading analyzing HMs in complex highway scenes. Compared with existing road marking extraction methods, not only can extract HMs in presence of wear and occlusion from point clouds, but we also perform a degradation analysis for HMs. First, the HMs candidate area is determined accurately by sophisticated image processing. Second, the prior knowledge of marking design rules and edge-based matching model that leverages the standard geometric template and radiometric appearance of HMs is used for accurately extracting and reconstructing solid lines and nonsolid markings of HMs, respectively. Finally, two degradation indicators are constructed to describe the completeness of the marking contour and consistency within the marking. Comprehensive experiments on two existing highways revealed that the proposed methods achieved an overall performance of 95.4% and 95.4% in the recall and 93.8% and 95.5% in the precision for solid line and nonsolid line markings, respectively, even with imperfect data. Meanwhile, a database can be established to facilitate agencies' efficient maintenance."
