Journal Title,Publisher Name,Link to Journal
Ruang-Space: Jurnal Lingkungan Binaan,Directory of Open Access Journals,/content/doaj/2355570x;jsessionid=dif5jnh30f2q.x-ic-live-02
Ruch Biblijny i Liturgiczny,Directory of Open Access Journals,/content/doaj/02090872;jsessionid=dif5jnh30f2q.x-ic-live-02
Rudarsko-geološko-naftni Zbornik,Directory of Open Access Journals,/content/doaj/03534529;jsessionid=dif5jnh30f2q.x-ic-live-02
Ruhuna Journal of Science,Directory of Open Access Journals,/content/doaj/1800279x;jsessionid=dif5jnh30f2q.x-ic-live-02
Runa : Archivo para las Ciencias del Hombre,Directory of Open Access Journals,/content/doaj/03251217;jsessionid=dif5jnh30f2q.x-ic-live-02
RUO : Revija za Univerzalno Odličnost,Directory of Open Access Journals,/content/doaj/22325204;jsessionid=dif5jnh30f2q.x-ic-live-02
Rural Landscapes: Society Environment History,Directory of Open Access Journals,/content/doaj/20020104;jsessionid=dif5jnh30f2q.x-ic-live-02
Rural Society,"Routledge, part of the Taylor & Francis Group",/content/routledg/rrso20;jsessionid=dif5jnh30f2q.x-ic-live-02
Rural Sustainability Research,Directory of Open Access Journals,/content/doaj/22560939;jsessionid=dif5jnh30f2q.x-ic-live-02
"Rural Theology (International, Ecumenical and Interdisciplinary Perspectives)","Routledge, part of the Taylor & Francis Group",/content/routledg/yrur20;jsessionid=dif5jnh30f2q.x-ic-live-02
"RUSI Journal, The","Routledge, part of the Taylor & Francis Group",/content/routledg/rusi;jsessionid=dif5jnh30f2q.x-ic-live-02
Russian Education & Society,"Routledge, part of the Taylor & Francis Group",/content/routledg/mres20;jsessionid=dif5jnh30f2q.x-ic-live-02
Russian Journal of Agricultural and Socio-Economic Sciences,Directory of Open Access Journals,/content/doaj/22261184;jsessionid=dif5jnh30f2q.x-ic-live-02
Russian Journal of Communication,"Routledge, part of the Taylor & Francis Group",/content/routledg/rrjc20;jsessionid=dif5jnh30f2q.x-ic-live-02
Russian Law Journal,Directory of Open Access Journals,/content/doaj/23098678;jsessionid=dif5jnh30f2q.x-ic-live-02
Russian Linguistic Bulletin,Directory of Open Access Journals,/content/doaj/23130288;jsessionid=dif5jnh30f2q.x-ic-live-02
Russian Open Medical Journal,Directory of Open Access Journals,/content/doaj/23043415;jsessionid=dif5jnh30f2q.x-ic-live-02
Russian Politics & Law,"Routledge, part of the Taylor & Francis Group",/content/routledg/mrup20;jsessionid=dif5jnh30f2q.x-ic-live-02
Russian Social Science Review,"Routledge, part of the Taylor & Francis Group",/content/routledg/mrss20;jsessionid=dif5jnh30f2q.x-ic-live-02
Russian Studies in History,"Routledge, part of the Taylor & Francis Group",/content/routledg/mrsh20;jsessionid=dif5jnh30f2q.x-ic-live-02
Russian Studies in Literature,"Routledge, part of the Taylor & Francis Group",/content/routledg/mrsl20;jsessionid=dif5jnh30f2q.x-ic-live-02
Russian Studies in Philosophy,"Routledge, part of the Taylor & Francis Group",/content/routledg/mrsp20;jsessionid=dif5jnh30f2q.x-ic-live-02
Russkij Žurnal Detskoj Nevrologii,Directory of Open Access Journals,/content/doaj/20738803;jsessionid=dif5jnh30f2q.x-ic-live-02
S : Journal of the Jan van Eyck Circle for Lacanian Ideology Critique,Directory of Open Access Journals,/content/doaj/18749062;jsessionid=dif5jnh30f2q.x-ic-live-02
s u b u r b a n : zeitschrift für kritische stadtforschung,Directory of Open Access Journals,/content/doaj/21972567;jsessionid=dif5jnh30f2q.x-ic-live-02
Sālmand,Directory of Open Access Journals,/content/doaj/1735806x;jsessionid=dif5jnh30f2q.x-ic-live-02
SA Journal of Industrial Psychology,Directory of Open Access Journals,/content/doaj/02585200;jsessionid=dif5jnh30f2q.x-ic-live-02
Saber & Educar,Directory of Open Access Journals,/content/doaj/08733600;jsessionid=dif5jnh30f2q.x-ic-live-02
SaberEs : Revista de Ciencias Económicas y Estadística,Directory of Open Access Journals,/content/doaj/18524184;jsessionid=dif5jnh30f2q.x-ic-live-02
SaBios,Directory of Open Access Journals,/content/doaj/19800002;jsessionid=dif5jnh30f2q.x-ic-live-02
Safer Communities,Emerald Group Publishing Limited,/content/mcb/sc;jsessionid=dif5jnh30f2q.x-ic-live-02
Safety,Directory of Open Access Journals,/content/doaj/2313576x;jsessionid=dif5jnh30f2q.x-ic-live-02
Safety and Health at Work,Directory of Open Access Journals,/content/doaj/20937911;jsessionid=dif5jnh30f2q.x-ic-live-02
Safety & Reliability,Taylor and Francis Ltd,/content/tandf/tsar20;jsessionid=dif5jnh30f2q.x-ic-live-02
Safundi,"Routledge, part of the Taylor & Francis Group",/content/routledg/safundi;jsessionid=dif5jnh30f2q.x-ic-live-02
SAGE Open,Directory of Open Access Journals,/content/doaj/21582440;jsessionid=dif5jnh30f2q.x-ic-live-02
SAGE Open Medical Case Reports,Directory of Open Access Journals,/content/doaj/2050313x;jsessionid=dif5jnh30f2q.x-ic-live-02
SAGE Open Medicine,Directory of Open Access Journals,/content/doaj/20503121;jsessionid=dif5jnh30f2q.x-ic-live-02
Sage Wisdom,CNPIEC,/content/cnpiec/24262;jsessionid=dif5jnh30f2q.x-ic-live-02
Sagvntum,Directory of Open Access Journals,/content/doaj/02103729;jsessionid=dif5jnh30f2q.x-ic-live-02
Sahand Communications in Mathematical Analysis,Directory of Open Access Journals,/content/doaj/23225807;jsessionid=dif5jnh30f2q.x-ic-live-02
SAHARA-J,Directory of Open Access Journals,/content/doaj/17290376;jsessionid=dif5jnh30f2q.x-ic-live-02
Saharnyj Diabet,Directory of Open Access Journals,/content/doaj/20720351;jsessionid=dif5jnh30f2q.x-ic-live-02
Sains Medika,Directory of Open Access Journals,/content/doaj/20851545;jsessionid=dif5jnh30f2q.x-ic-live-02
Sains Tanah: Journal of Soil Science and Agroclimatology,Directory of Open Access Journals,/content/doaj/14123606;jsessionid=dif5jnh30f2q.x-ic-live-02
Sainsmat,Directory of Open Access Journals,/content/doaj/20866755;jsessionid=dif5jnh30f2q.x-ic-live-02
Sainstek: Jurnal Sains dan Teknologi,Directory of Open Access Journals,/content/doaj/20858019;jsessionid=dif5jnh30f2q.x-ic-live-02
Sakarya University Journal of Science,Directory of Open Access Journals,/content/doaj/13014048;jsessionid=dif5jnh30f2q.x-ic-live-02
Salāmat-i ijtimā̒ī,Directory of Open Access Journals,/content/doaj/24234702;jsessionid=dif5jnh30f2q.x-ic-live-02
Salāmat-i kār-i Īrān,Directory of Open Access Journals,/content/doaj/17355133;jsessionid=dif5jnh30f2q.x-ic-live-02
Salesian Journal on Information Systems,Directory of Open Access Journals,/content/doaj/19835604;jsessionid=dif5jnh30f2q.x-ic-live-02
Salud Colectiva,Directory of Open Access Journals,/content/doaj/16692381;jsessionid=dif5jnh30f2q.x-ic-live-02
Salud Pública de México,Directory of Open Access Journals,/content/doaj/00363634;jsessionid=dif5jnh30f2q.x-ic-live-02
Salud Uninorte,Directory of Open Access Journals,/content/doaj/20117531;jsessionid=dif5jnh30f2q.x-ic-live-02
Salus Journal,Directory of Open Access Journals,/content/doaj/22025677;jsessionid=dif5jnh30f2q.x-ic-live-02
Salutem Scientia Spiritus,Directory of Open Access Journals,/content/doaj/24631426;jsessionid=dif5jnh30f2q.x-ic-live-02
Sample Preparation,Directory of Open Access Journals,/content/doaj/2299677x;jsessionid=dif5jnh30f2q.x-ic-live-02
San Ke Ji Yao,"Southern Publishing & Media Co., Ltd",/content/gdpg/skjy;jsessionid=dif5jnh30f2q.x-ic-live-02
Sanamed,Directory of Open Access Journals,/content/doaj/1452662x;jsessionid=dif5jnh30f2q.x-ic-live-02
Sanglap: Journal of Literary and Cultural Inquiry,Directory of Open Access Journals,/content/doaj/23498064;jsessionid=dif5jnh30f2q.x-ic-live-02
Sanitasi: Jurnal Kesehatan Lingkungan,Directory of Open Access Journals,/content/doaj/19785763;jsessionid=dif5jnh30f2q.x-ic-live-02
São Paulo Medical Journal,Directory of Open Access Journals,/content/doaj/15163180;jsessionid=dif5jnh30f2q.x-ic-live-02
SAR and QSAR in Environmental Research,Taylor and Francis Ltd,/content/tandf/gsar;jsessionid=dif5jnh30f2q.x-ic-live-02
Saratovskij Naučno-medicinskij Žurnal,Directory of Open Access Journals,/content/doaj/19950039;jsessionid=dif5jnh30f2q.x-ic-live-02
Sarcoma,Directory of Open Access Journals,/content/doaj/1357714x;jsessionid=dif5jnh30f2q.x-ic-live-02
Sari Pediatri,Directory of Open Access Journals,/content/doaj/08547823;jsessionid=dif5jnh30f2q.x-ic-live-02
Sarsia: North Atlantic Marine Science,Taylor and Francis Ltd,/content/tandf/ssar;jsessionid=dif5jnh30f2q.x-ic-live-02
SATS,De Gruyter,/content/degruyter/sats;jsessionid=dif5jnh30f2q.x-ic-live-02
Satya Widya,Directory of Open Access Journals,/content/doaj/08545995;jsessionid=dif5jnh30f2q.x-ic-live-02
Saúde e Sociedade,Directory of Open Access Journals,/content/doaj/01041290;jsessionid=dif5jnh30f2q.x-ic-live-02
Saude & Tecnologia,Directory of Open Access Journals,/content/doaj/16469704;jsessionid=dif5jnh30f2q.x-ic-live-02
Saudi Dental Journal,Directory of Open Access Journals,/content/doaj/10139052;jsessionid=dif5jnh30f2q.x-ic-live-02
Saudi Endodontic Journal,Directory of Open Access Journals,/content/doaj/23201495;jsessionid=dif5jnh30f2q.x-ic-live-02
Saudi Journal of Anaesthesia,Directory of Open Access Journals,/content/doaj/1658354x;jsessionid=dif5jnh30f2q.x-ic-live-02
Saudi Journal of Biological Sciences,Directory of Open Access Journals,/content/doaj/1319562x;jsessionid=dif5jnh30f2q.x-ic-live-02
Saudi Journal of Kidney Diseases and Transplantation,Directory of Open Access Journals,/content/doaj/13192442;jsessionid=dif5jnh30f2q.x-ic-live-02
Saudi Journal of Ophthalmology,Directory of Open Access Journals,/content/doaj/13194534;jsessionid=dif5jnh30f2q.x-ic-live-02
Saudi Medical Journal,Directory of Open Access Journals,/content/doaj/03795284;jsessionid=dif5jnh30f2q.x-ic-live-02
Saudi Pharmaceutical Journal,Directory of Open Access Journals,/content/doaj/13190164;jsessionid=dif5jnh30f2q.x-ic-live-02
Scandinavian Actuarial Journal,Taylor and Francis Ltd,/content/tandf/sact;jsessionid=dif5jnh30f2q.x-ic-live-02
Scandinavian Actuarial Journal,"Routledge, part of the Taylor & Francis Group",/content/routledg/sact;jsessionid=dif5jnh30f2q.x-ic-live-02
Scandinavian Cardiovascular Journal,Taylor and Francis Ltd,/content/tandf/scar;jsessionid=dif5jnh30f2q.x-ic-live-02
Scandinavian Cardiovascular Journal,Taylor and Francis Ltd,/content/tandf/icdv20;jsessionid=dif5jnh30f2q.x-ic-live-02
Scandinavian Economic History Review,"Routledge, part of the Taylor & Francis Group",/content/routledg/sehr;jsessionid=dif5jnh30f2q.x-ic-live-02
Scandinavian Journal for Leadership & Theology,Directory of Open Access Journals,/content/doaj/18947875;jsessionid=dif5jnh30f2q.x-ic-live-02
Scandinavian Journal of Behaviour Therapy,Taylor and Francis Ltd,/content/tandf/sbehold;jsessionid=dif5jnh30f2q.x-ic-live-02
Scandinavian Journal of Caring Sciences,Taylor and Francis Ltd,/content/tandf/scas;jsessionid=dif5jnh30f2q.x-ic-live-02
Scandinavian Journal of Disability Research,"Routledge, part of the Taylor & Francis Group",/content/routledg/sjdr20;jsessionid=dif5jnh30f2q.x-ic-live-02
Scandinavian Journal of Educational Research,"Routledge, part of the Taylor & Francis Group",/content/routledg/csje;jsessionid=dif5jnh30f2q.x-ic-live-02
Scandinavian Journal of Forensic Science,Directory of Open Access Journals,/content/doaj/23530707;jsessionid=dif5jnh30f2q.x-ic-live-02
Scandinavian Journal of Forest Research,Taylor and Francis Ltd,/content/tandf/sfor;jsessionid=dif5jnh30f2q.x-ic-live-02
Scandinavian Journal of Gastroenterology,Taylor and Francis Ltd,/content/tandf/sgas;jsessionid=dif5jnh30f2q.x-ic-live-02
Scandinavian Journal of Gastroenterology,Taylor and Francis Ltd,/content/tandf/igas20;jsessionid=dif5jnh30f2q.x-ic-live-02
Scandinavian Journal of History,"Routledge, part of the Taylor & Francis Group",/content/routledg/shis;jsessionid=dif5jnh30f2q.x-ic-live-02
Scandinavian Journal of Hospitality and Tourism,"Routledge, part of the Taylor & Francis Group",/content/routledg/sjht;jsessionid=dif5jnh30f2q.x-ic-live-02
Scandinavian Journal of Occupational Therapy,Taylor and Francis Ltd,/content/tandf/iocc20;jsessionid=dif5jnh30f2q.x-ic-live-02
Scandinavian Journal of Public Health,Taylor and Francis Ltd,/content/tandf/spub;jsessionid=dif5jnh30f2q.x-ic-live-02
Scandinavian Journal of Rheumatology,Taylor and Francis Ltd,/content/tandf/srhe;jsessionid=dif5jnh30f2q.x-ic-live-02
Scandinavian Journal of the Old Testament,"Routledge, part of the Taylor & Francis Group",/content/routledg/sold;jsessionid=dif5jnh30f2q.x-ic-live-02
Scandinavian Journal of Trauma,Directory of Open Access Journals,/content/doaj/17577241;jsessionid=dif5jnh30f2q.x-ic-live-02
Scandinavian Psychoanalytic Review,"Routledge, part of the Taylor & Francis Group",/content/routledg/rspr20;jsessionid=dif5jnh30f2q.x-ic-live-02
Scando-Slavica,"Routledge, part of the Taylor & Francis Group",/content/routledg/ssla20;jsessionid=dif5jnh30f2q.x-ic-live-02
Scene,Intellect,/content/intellect/scene;jsessionid=dif5jnh30f2q.x-ic-live-02
Schizophrenia Research: Cognition,Directory of Open Access Journals,/content/doaj/22150013;jsessionid=dif5jnh30f2q.x-ic-live-02
Scholaria: Jurnal Pendidikan dan Kebudayaan,Directory of Open Access Journals,/content/doaj/20883439;jsessionid=dif5jnh30f2q.x-ic-live-02
Scholarly Inquiry for Nursing Practice,Springer Publishing Company,/content/springer/sinp;jsessionid=dif5jnh30f2q.x-ic-live-02
SCHOLE,Directory of Open Access Journals,/content/doaj/19954328;jsessionid=dif5jnh30f2q.x-ic-live-02
SCHOLE: A Journal of Leisure Studies & Recreation Education,"Routledge, part of the Taylor & Francis Group",/content/routledg/ujle20;jsessionid=dif5jnh30f2q.x-ic-live-02
School Effectiveness and School Improvement,"Routledge, part of the Taylor & Francis Group",/content/routledg/sesi;jsessionid=dif5jnh30f2q.x-ic-live-02
School Leadership and Management,"Routledge, part of the Taylor & Francis Group",/content/routledg/cslm;jsessionid=dif5jnh30f2q.x-ic-live-02
School Organisation,"Routledge, part of the Taylor & Francis Group",/content/routledg/cscz;jsessionid=dif5jnh30f2q.x-ic-live-02
School Social Work Journal,Illinois Association of School Social Workers,/content/iassw/sswj;jsessionid=dif5jnh30f2q.x-ic-live-02
SCHOULID: Indonesian Journal of School Counseling,Directory of Open Access Journals,/content/doaj/25483234;jsessionid=dif5jnh30f2q.x-ic-live-02
Science – Future of Lithuania,Directory of Open Access Journals,/content/doaj/20292341;jsessionid=dif5jnh30f2q.x-ic-live-02
Science Activities: Classroom Projects and Curriculum Ideas,"Routledge, part of the Taylor & Francis Group",/content/routledg/sca;jsessionid=dif5jnh30f2q.x-ic-live-02
Science and Global Security,"Routledge, part of the Taylor & Francis Group",/content/routledg/gsgs;jsessionid=dif5jnh30f2q.x-ic-live-02
Science and Technology for the Built Environment,Taylor and Francis Ltd,/content/tandf/uhvc21;jsessionid=dif5jnh30f2q.x-ic-live-02
Science and Technology Indonesia,Directory of Open Access Journals,/content/doaj/25804405;jsessionid=dif5jnh30f2q.x-ic-live-02
Science and Technology of Advanced Materials,Directory of Open Access Journals,/content/doaj/14686996;jsessionid=dif5jnh30f2q.x-ic-live-02
Science and Technology of Welding and Joining Online,Taylor and Francis Ltd,/content/tandf/ystw20;jsessionid=dif5jnh30f2q.x-ic-live-02
Science as Culture,"Routledge, part of the Taylor & Francis Group",/content/routledg/csac;jsessionid=dif5jnh30f2q.x-ic-live-02
Science Diliman,Directory of Open Access Journals,/content/doaj/01157809;jsessionid=dif5jnh30f2q.x-ic-live-02
Science Editing,Directory of Open Access Journals,/content/doaj/22888063;jsessionid=dif5jnh30f2q.x-ic-live-02
Science Museum Group Journal,Directory of Open Access Journals,/content/doaj/20545770;jsessionid=dif5jnh30f2q.x-ic-live-02
Science of Advanced Materials,American Scientific Publishers,/content/asp/sam;jsessionid=dif5jnh30f2q.x-ic-live-02
Science of Sintering,Directory of Open Access Journals,/content/doaj/0350820x;jsessionid=dif5jnh30f2q.x-ic-live-02
Science of Tsunami Hazards,Directory of Open Access Journals,/content/doaj/87556839;jsessionid=dif5jnh30f2q.x-ic-live-02
Science & Philosophy,Directory of Open Access Journals,/content/doaj/22827757;jsessionid=dif5jnh30f2q.x-ic-live-02
Science & Technology Libraries,"Routledge, part of the Taylor & Francis Group",/content/routledg/wstl20;jsessionid=dif5jnh30f2q.x-ic-live-02
ScienceOpen Research,Directory of Open Access Journals,/content/doaj/21991006;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientia Agraria Paranaensis,Directory of Open Access Journals,/content/doaj/16774310;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientia Agricola,Directory of Open Access Journals,/content/doaj/01039016;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientia Agriculturae Bohemica,Directory of Open Access Journals,/content/doaj/18059430;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientia Agropecuaria,Directory of Open Access Journals,/content/doaj/20779917;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientia cum Industria,Directory of Open Access Journals,/content/doaj/23185279;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientia in Educatione,Directory of Open Access Journals,/content/doaj/18047106;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientia Iuris,Directory of Open Access Journals,/content/doaj/14156490;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientia Marina,Directory of Open Access Journals,/content/doaj/02148358;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientia Medica,Directory of Open Access Journals,/content/doaj/18065562;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientia Pharmaceutica,Directory of Open Access Journals,/content/doaj/00368709;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientiae Educatia,Directory of Open Access Journals,/content/doaj/23031530;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientific Annals of Economics and Business,Directory of Open Access Journals,/content/doaj/25013165;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientific Annals of the Danube Delta Institute,Directory of Open Access Journals,/content/doaj/1842614x;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientific Bulletin : Economic Sciences,Directory of Open Access Journals,/content/doaj/15831809;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientific Bulletin of Naval Academy,Directory of Open Access Journals,/content/doaj/1454864x;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientific Bulletin of the ''Petru Maior University of Tîrgu Mureș,Directory of Open Access Journals,/content/doaj/18419267;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientific Dental Journal,Directory of Open Access Journals,/content/doaj/25806548;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientific Drilling,Directory of Open Access Journals,/content/doaj/18168957;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientific Electronic Archives,Directory of Open Access Journals,/content/doaj/23169281;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientific Feeding for an Intelligent Baby,"Southern Publishing & Media Co., Ltd",/content/gdpg/feedbb;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientific Journal of Hamadan University of Medical Sciences,Directory of Open Access Journals,/content/doaj/10254285;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientific Journal of Informatics,Directory of Open Access Journals,/content/doaj/24077658;jsessionid=dif5jnh30f2q.x-ic-live-02
"Scientific Journal of Rehabilitation Medicine, The",Directory of Open Access Journals,/content/doaj/22518401;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientific Journal of Silesian University of Technology. Series Transport,Directory of Open Access Journals,/content/doaj/02093324;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientific Journal of Zoology,Directory of Open Access Journals,/content/doaj/2322293x;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientific Papers Animal Science and Biotechnologies,Directory of Open Access Journals,/content/doaj/18419364;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientific Papers Series : Management,Directory of Open Access Journals,/content/doaj/22847995;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientific Pinisi,Directory of Open Access Journals,/content/doaj/24769568;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientific Proceedings. Faculty of Mechanical Engineering,Directory of Open Access Journals,/content/doaj/13385011;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientific Programming,Directory of Open Access Journals,/content/doaj/10589244;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientific Reports,Directory of Open Access Journals,/content/doaj/20452322;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientific Studies of Reading,"Routledge, part of the Taylor & Francis Group",/content/routledg/hssr20;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientific Study of Literature,John Benjamins Publishing Company,/content/jbp/ssol;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientific Study & Research. Chemistry & Chemical Engineering,Directory of Open Access Journals,/content/doaj/1582540x;jsessionid=dif5jnh30f2q.x-ic-live-02
"Scientific World Journal, The",Directory of Open Access Journals,/content/doaj/23566140;jsessionid=dif5jnh30f2q.x-ic-live-02
Scientifica,Directory of Open Access Journals,/content/doaj/2090908x;jsessionid=dif5jnh30f2q.x-ic-live-02
SCIRES-IT : SCIentific RESearch and Information Technology,Directory of Open Access Journals,/content/doaj/22394303;jsessionid=dif5jnh30f2q.x-ic-live-02
Scoliosis,Directory of Open Access Journals,/content/doaj/17487161;jsessionid=dif5jnh30f2q.x-ic-live-02
Scottish Geographical Journal,"Routledge, part of the Taylor & Francis Group",/content/routledg/sgj;jsessionid=dif5jnh30f2q.x-ic-live-02
Screen Education,Intellect Books,/content/intelb/31mz9q;jsessionid=dif5jnh30f2q.x-ic-live-02
Scrineum Rivista,Directory of Open Access Journals,/content/doaj/11285656;jsessionid=dif5jnh30f2q.x-ic-live-02
Script Journal,Directory of Open Access Journals,/content/doaj/24771880;jsessionid=dif5jnh30f2q.x-ic-live-02
Scripta,Directory of Open Access Journals,/content/doaj/15164039;jsessionid=dif5jnh30f2q.x-ic-live-02
Scripta Biologica,Directory of Open Access Journals,/content/doaj/23553138;jsessionid=dif5jnh30f2q.x-ic-live-02
Scripta Instituti Donneriani Aboensis,Directory of Open Access Journals,/content/doaj/05823226;jsessionid=dif5jnh30f2q.x-ic-live-02
Scripta Islandica,Directory of Open Access Journals,/content/doaj/05823234;jsessionid=dif5jnh30f2q.x-ic-live-02
Scripta Manent,Directory of Open Access Journals,/content/doaj/18542042;jsessionid=dif5jnh30f2q.x-ic-live-02
Scripta: Revista Internacional de Literatura i Cultura Medieval i Moderna,Directory of Open Access Journals,/content/doaj/23404841;jsessionid=dif5jnh30f2q.x-ic-live-02
Scrutiny2,"Routledge, part of the Taylor & Francis Group",/content/routledg/scr;jsessionid=dif5jnh30f2q.x-ic-live-02
Secuencia,Directory of Open Access Journals,/content/doaj/01860348;jsessionid=dif5jnh30f2q.x-ic-live-02
Secularism and Nonreligion,Directory of Open Access Journals,/content/doaj/20536712;jsessionid=dif5jnh30f2q.x-ic-live-02
Securitologia,Directory of Open Access Journals,/content/doaj/18984509;jsessionid=dif5jnh30f2q.x-ic-live-02
Security Index: A Russian Journal on International Security,"Routledge, part of the Taylor & Francis Group",/content/routledg/rsec;jsessionid=dif5jnh30f2q.x-ic-live-02
Security Studies,"Routledge, part of the Taylor & Francis Group",/content/routledg/ss;jsessionid=dif5jnh30f2q.x-ic-live-02
Seed Science and Technology,International Seed Testing Association,/content/ista/sst;jsessionid=dif5jnh30f2q.x-ic-live-02
SEEU Review,Directory of Open Access Journals,/content/doaj/18578462;jsessionid=dif5jnh30f2q.x-ic-live-02
Sefarad : Revista de Estudios Hebraicos y Sefardíes,Directory of Open Access Journals,/content/doaj/00370894;jsessionid=dif5jnh30f2q.x-ic-live-02
Seguimiento Farmacoterapéutico,Directory of Open Access Journals,/content/doaj/16961137;jsessionid=dif5jnh30f2q.x-ic-live-02
Selçuk Üniversitesi Edebiyat Fakültesi Dergisi,Directory of Open Access Journals,/content/doaj/13004921;jsessionid=dif5jnh30f2q.x-ic-live-02
Selected Scientific Papers: Journal of Civil Engineering,Directory of Open Access Journals,/content/doaj/13369024;jsessionid=dif5jnh30f2q.x-ic-live-02
"Selected Works of BaJin, The First Volume,Home",CNPIEC,/content/cnpiec/24249;jsessionid=dif5jnh30f2q.x-ic-live-02
"Selected Works of BaJin, The Forth Volume, Fog o Rain o Lightning",CNPIEC,/content/cnpiec/24252;jsessionid=dif5jnh30f2q.x-ic-live-02
"Selected Works of BaJin, The Second Volume,Spring",CNPIEC,/content/cnpiec/24250;jsessionid=dif5jnh30f2q.x-ic-live-02
"Selected Works of BaJin, The Third Volume, Autumn",CNPIEC,/content/cnpiec/24251;jsessionid=dif5jnh30f2q.x-ic-live-02
Selekcija i Semenarstvo,Directory of Open Access Journals,/content/doaj/03545881;jsessionid=dif5jnh30f2q.x-ic-live-02
Self and Identity,"Routledge, part of the Taylor & Francis Group",/content/routledg/usai;jsessionid=dif5jnh30f2q.x-ic-live-02
Self-Massage for Beauty & Body Sculting,"Southern Publishing & Media Co., Ltd",/content/gdpg/massbe;jsessionid=dif5jnh30f2q.x-ic-live-02
Self-Massage for Health Care,"Southern Publishing & Media Co., Ltd",/content/gdpg/masshc;jsessionid=dif5jnh30f2q.x-ic-live-02
Selforganizology,Directory of Open Access Journals,/content/doaj/24100080;jsessionid=dif5jnh30f2q.x-ic-live-02
Self-Portrait of Chinese people,CNPIEC,/content/cnpiec/24267;jsessionid=dif5jnh30f2q.x-ic-live-02
Seloka: Jurnal Pendidikan Bahasa dan Sastra Indonesia,Directory of Open Access Journals,/content/doaj/23016744;jsessionid=dif5jnh30f2q.x-ic-live-02
Semestre Economico,Directory of Open Access Journals,/content/doaj/01206346;jsessionid=dif5jnh30f2q.x-ic-live-02
Semina: Ciências Agrárias,Directory of Open Access Journals,/content/doaj/1676546x;jsessionid=dif5jnh30f2q.x-ic-live-02
Semina : Ciências Biológicas e da Saúde,Directory of Open Access Journals,/content/doaj/16765435;jsessionid=dif5jnh30f2q.x-ic-live-02
Semina: Ciências Exatas e Tecnológicas,Directory of Open Access Journals,/content/doaj/16765451;jsessionid=dif5jnh30f2q.x-ic-live-02
Semina: Ciências Sociais e Humanas,Directory of Open Access Journals,/content/doaj/16765443;jsessionid=dif5jnh30f2q.x-ic-live-02
Semina Scientiarum,Directory of Open Access Journals,/content/doaj/16443365;jsessionid=dif5jnh30f2q.x-ic-live-02
Seminar.net,Directory of Open Access Journals,/content/doaj/15044831;jsessionid=dif5jnh30f2q.x-ic-live-02
Semiotica,De Gruyter,/content/degruyter/semi;jsessionid=dif5jnh30f2q.x-ic-live-02
"Senior Care Pharmacist, The",American Society of Consultant Pharmacists,/content/ascp/tscp;jsessionid=dif5jnh30f2q.x-ic-live-02
Senses and Sciences,Directory of Open Access Journals,/content/doaj/22842489;jsessionid=dif5jnh30f2q.x-ic-live-02
Senses and Society,"Routledge, part of the Taylor & Francis Group",/content/routledg/rfss20;jsessionid=dif5jnh30f2q.x-ic-live-02
Sensing and Bio-Sensing Research,Directory of Open Access Journals,/content/doaj/22141804;jsessionid=dif5jnh30f2q.x-ic-live-02
Sensor Letters,American Scientific Publishers,/content/asp/senlet;jsessionid=dif5jnh30f2q.x-ic-live-02
Sensor Review,Emerald Group Publishing Limited,/content/mcb/087;jsessionid=dif5jnh30f2q.x-ic-live-02
Sensors,Directory of Open Access Journals,/content/doaj/14248220;jsessionid=dif5jnh30f2q.x-ic-live-02
Sensors & Transducers,Directory of Open Access Journals,/content/doaj/23068515;jsessionid=dif5jnh30f2q.x-ic-live-02
