Journal Title,Publisher Name,Link to Journal,printISSN,onlineISSN,LatestIssues
Gastronomy and Tourism,Cognizant Communication Corporation,/content/cog/gat;jsessionid=dif5jnh30f2q.x-ic-live-02,21692971,21692971,"Number 2, August 2024"
Habitation,Cognizant Communication Corporation,/content/cog/habit;jsessionid=dif5jnh30f2q.x-ic-live-02,15429660,N/A,"Number 1, 2009"
Information Technology in Hospitality,Cognizant Communication Corporation,/content/cog/ith;jsessionid=dif5jnh30f2q.x-ic-live-02,15459535,N/A,"Number 1, 2008"
Information Technology & Tourism,Cognizant Communication Corporation,/content/cog/itt;jsessionid=dif5jnh30f2q.x-ic-live-02,10983058,N/A,"Number 4, 2011"
International Journal of Hospitality Information Technology,Cognizant Communication Corporation,/content/cog/ijhit;jsessionid=dif5jnh30f2q.x-ic-live-02,15337340,N/A,"Number 2, 2003"
Life Support & Biosphere Science,Cognizant Communication Corporation,/content/cog/lsbs;jsessionid=dif5jnh30f2q.x-ic-live-02,10699422,N/A,"Numbers 3-4, 2002"
Meeting and Event Analysis: Tales from the Trenches,Cognizant Communication Corporation,/content/cog/meatft;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Pacific Tourism Review,Cognizant Communication Corporation,/content/cog/ptr;jsessionid=dif5jnh30f2q.x-ic-live-02,10884157,N/A,"Numbers 3-4, 2002"
Reviews in Analgesia,Cognizant Communication Corporation,/content/cog/ria;jsessionid=dif5jnh30f2q.x-ic-live-02,1542961X,1542961X,"Number 1, 2008"
Technology,Cognizant Communication Corporation,/content/cog/tech;jsessionid=dif5jnh30f2q.x-ic-live-02,10729240,N/A,"Number 3, 2009"
Technology & Innovation,Cognizant Communication Corporation,/content/cog/ti;jsessionid=dif5jnh30f2q.x-ic-live-02,19498241,19498241,"Number 4, 2016"
Tourism Analysis,Cognizant Communication Corporation,/content/cog/ta;jsessionid=dif5jnh30f2q.x-ic-live-02,10835423,10835423,"Number 4, 2024"
Tourism Culture & Communication,Cognizant Communication Corporation,/content/cog/tcc;jsessionid=dif5jnh30f2q.x-ic-live-02,1098304X,1098304X,"Number 3, 2024"
Tourism in Marine Environments,Cognizant Communication Corporation,/content/cog/tme;jsessionid=dif5jnh30f2q.x-ic-live-02,1544273X,1544273X,"Number 2, 2024"
Tourism Review International,Cognizant Communication Corporation,/content/cog/tri;jsessionid=dif5jnh30f2q.x-ic-live-02,15442721,15442721,"Number 3, 2024"
About Women and Men,CNPIEC,/content/cnpiec/24275;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
An Art: Script of Ancient Art,CNPIEC,/content/cnpiec/24187;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Angiosperm Reproductive Biology,CNPIEC,/content/cnpiec/24256;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Antique in the crowded,CNPIEC,/content/cnpiec/24162;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Apostolic Fathers',CNPIEC,/content/cnpiec/24243;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Articles of Jin Kemu, The",CNPIEC,/content/cnpiec/24192;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Bamboo Slips ""Five Elements"" Speech",CNPIEC,/content/cnpiec/24212;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Biography of Yang Zhenning,CNPIEC,/content/cnpiec/24188;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Bluebook on China's Enterprises Training,CNPIEC,/content/cnpiec/24246;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Born in 1968Â·Childhood,CNPIEC,/content/cnpiec/24209;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Building Li Jiang: OrderÂ·PatternÂ·Method,CNPIEC,/content/cnpiec/24237;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Change:Survey Report by the Press on China's Environment(2006),CNPIEC,/content/cnpiec/24143;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
China Photography Art History,CNPIEC,/content/cnpiec/24201;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Chinese Card: the Origin and Collection of Export Porcelain in the Ming and Qing Dynasties,CNPIEC,/content/cnpiec/24194;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Chinese history of the latest century,CNPIEC,/content/cnpiec/24122;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Chinese Philosophy and the Science of Historical Data,CNPIEC,/content/cnpiec/24085;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Chinese Traffic History,CNPIEC,/content/cnpiec/24082;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Classics Appreciation,CNPIEC,/content/cnpiec/24157;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Collected Papers about the Research on the Extraterritorial Chinese Classicï¼ŒThe eighth album,CNPIEC,/content/cnpiec/24086;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Collection of XuZhucheng's Correspondent TravelsNotes,CNPIEC,/content/cnpiec/24235;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Company You Keep, The",CNPIEC,/content/cnpiec/24222;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Concepts Emerging and Knowledge Reconstructing,CNPIEC,/content/cnpiec/24239;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Confucian Philosophy,CNPIEC,/content/cnpiec/24272;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Confucian Philosophy and Enlightenment: the Current Chinese Thought under the Philosophy Vision,CNPIEC,/content/cnpiec/24199;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Convergence Culture: Where Old and New Media Collide,CNPIEC,/content/cnpiec/24116;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Cornice in the Wheat Land,CNPIEC,/content/cnpiec/24163;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Criticism and Practice: On Habermas's critical Theory,CNPIEC,/content/cnpiec/24221;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Critique of Two Classics: Culture Criticism on Water Margin and The Three Kingdoms,CNPIEC,/content/cnpiec/24175;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Dawn Collection, The",CNPIEC,/content/cnpiec/24156;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
De Lin's Lectures on Buddhist Scriptures,CNPIEC,/content/cnpiec/24103;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Decomposition and Reconstruction:the Press at the Beginning of Qing Dynasty,CNPIEC,/content/cnpiec/24158;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Development of Chinese Poetry, The",CNPIEC,/content/cnpiec/24081;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Devine o Kowtow o Legend: Yang ang Ying of the Faith,CNPIEC,/content/cnpiec/24182;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Diary of Zeng Guofan-Search for the Quezhai,CNPIEC,/content/cnpiec/24268;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Dream in Book,CNPIEC,/content/cnpiec/24110;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Eastern Habitat Chat,CNPIEC,/content/cnpiec/24184;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Economy as a power System,CNPIEC,/content/cnpiec/24126;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Eighteen studies of Buddhism,CNPIEC,/content/cnpiec/24261;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Environment and Society in China's History,CNPIEC,/content/cnpiec/24146;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Essay on Wei-Jin Metaphysics,CNPIEC,/content/cnpiec/24166;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Follower of Taoism and Poet, Li Bai and His Suffering",CNPIEC,/content/cnpiec/24241;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
From Literature to Movies: Narrating System,CNPIEC,/content/cnpiec/24101;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
From pagan to Christian,CNPIEC,/content/cnpiec/24265;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
From Traditional Literati to Modern Scholars- a Research of Fourteen Kinds of Traditional Chinese Opera,CNPIEC,/content/cnpiec/24091;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Frost Report: Zhang Jingsheng's Selected Essays, The",CNPIEC,/content/cnpiec/24147;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Fundamental Form of Religious Life,CNPIEC,/content/cnpiec/24125;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Gan Zhou District: Look for Ancestors to Northwest,CNPIEC,/content/cnpiec/24195;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Genealogy of Aesthetics, The",CNPIEC,/content/cnpiec/24109;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
General Theory of Ci Poetry in Ming Dynasty,CNPIEC,/content/cnpiec/24094;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Goldfish Culture of China,CNPIEC,/content/cnpiec/24150;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Great Speeches-Let You Understand the World,CNPIEC,/content/cnpiec/24095;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Great Taiwan,CNPIEC,/content/cnpiec/24213;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Green Recollection,CNPIEC,/content/cnpiec/24167;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Grey Areas: Research on slackers in Hong Village i1981-2007i,CNPIEC,/content/cnpiec/24176;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Growing Up Happily with Child: the Communicative Skills Between Parents, Teacher and the Child.",CNPIEC,/content/cnpiec/24108;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Heritage Passed Down by: Collected Letters Beween Li Ji, Ling Chunsheng, Gao Quxun, Xianai,and Zhang Guangzhi",CNPIEC,/content/cnpiec/24223;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Humorous Way,CNPIEC,/content/cnpiec/24191;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"If there is no ""literary history""",CNPIEC,/content/cnpiec/24198;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Interpretation and Reconstruction: Philosophical Spirit of Wang Chuanshan,CNPIEC,/content/cnpiec/24183;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Introductionon Academy of the Qing Dynasty,CNPIEC,/content/cnpiec/24260;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Irresolute Anxiety between Moral Principles and Feats in Zeng Guofan and Li Hongzhang's Times,CNPIEC,/content/cnpiec/24228;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Japan's Shinto,CNPIEC,/content/cnpiec/24113;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Jinmen,CNPIEC,/content/cnpiec/24139;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Journal of Legal and Economic Studies. Section 12, Constitutionalism and Development",CNPIEC,/content/cnpiec/24173;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Key to Life Zen, The",CNPIEC,/content/cnpiec/24148;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Kunqu Opera on Blue Cloth,CNPIEC,/content/cnpiec/24160;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Language, Body And Other: Three Main Themes Of Contemporary French Philosophy",CNPIEC,/content/cnpiec/24141;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Learning Note Of Xiang Da,CNPIEC,/content/cnpiec/24170;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Lecture Notes in twenty years(1986-2006),CNPIEC,/content/cnpiec/24140;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Legitimacy Foundation for Modern Politics,CNPIEC,/content/cnpiec/24151;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Letters of Chronological Research of Zhu Xi,CNPIEC,/content/cnpiec/24186;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Li Kankan's Chaotic Notes,CNPIEC,/content/cnpiec/24181;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Lies and Facts: Perspective on the 3o14 Riots of Lhasa,CNPIEC,/content/cnpiec/24149;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Life History and Anthropology,CNPIEC,/content/cnpiec/24180;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Life Sentiment:A PreciousGift to Young People for Dreams(Platinum Edition),CNPIEC,/content/cnpiec/24247;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Literature and Thoughts in Southern Qi Dynasty, The",CNPIEC,/content/cnpiec/24100;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Lonely set,CNPIEC,/content/cnpiec/24217;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Lu Xun Selected Works,CNPIEC,/content/cnpiec/24248;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Lu Xun's Criticism,CNPIEC,/content/cnpiec/24242;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Market Economy in Calling for Rule of Law,CNPIEC,/content/cnpiec/24145;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Meng Xin's Notes on the History of Qing Dynasty:Life and Scholoarship of Meng Sen,CNPIEC,/content/cnpiec/24153;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Micropsych Analyze,CNPIEC,/content/cnpiec/24121;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Missionaries and Cultural Exchanges between East and West,CNPIEC,/content/cnpiec/24215;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Mongolia Empire in Ming Dynasty and the World from 1913s to 1915s,CNPIEC,/content/cnpiec/24238;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
My One Hundred Century,CNPIEC,/content/cnpiec/24144;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
No Two Identical clouds,CNPIEC,/content/cnpiec/24104;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Notes on Poetry of Song Dynasty and Research on Poetics Document,CNPIEC,/content/cnpiec/24099;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Occurrence of Art, The",CNPIEC,/content/cnpiec/24185;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Old Beijing: the Memory and Explanation of Footbridge,CNPIEC,/content/cnpiec/24190;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Painting While Going West __Biography of Jiang Yi,CNPIEC,/content/cnpiec/24123;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Photography Art Theories,CNPIEC,/content/cnpiec/24208;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Power and its Disguises: Anthropology Perspectives on Politics,CNPIEC,/content/cnpiec/24105;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Protecting Cities for Whom,CNPIEC,/content/cnpiec/24172;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Proverbs of Zeng Guofan-Interpretation of utterance,CNPIEC,/content/cnpiec/24269;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Purpose and structures of the physics theory,CNPIEC,/content/cnpiec/24120;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Reading- accessible in Tsinghua?,CNPIEC,/content/cnpiec/24220;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Reading Essays,CNPIEC,/content/cnpiec/24154;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
ReadingING,CNPIEC,/content/cnpiec/24169;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Real Variable and Functional Analysis: Theorem o Method o Problem,CNPIEC,/content/cnpiec/24253;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Records of Mentorship,CNPIEC,/content/cnpiec/24230;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Red Peony,CNPIEC,/content/cnpiec/24258;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Research on Chronicles of Zhu Xi's Letters(Revised Edition),CNPIEC,/content/cnpiec/24229;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Researches on Development in Rural Areas: Transformation of Moral Authority and Rural Social Structure,CNPIEC,/content/cnpiec/24177;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Sage Wisdom,CNPIEC,/content/cnpiec/24262;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Selected Works of BaJin, The First Volume,Home",CNPIEC,/content/cnpiec/24249;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Selected Works of BaJin, The Forth Volume, Fog o Rain o Lightning",CNPIEC,/content/cnpiec/24252;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Selected Works of BaJin, The Second Volume,Spring",CNPIEC,/content/cnpiec/24250;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Selected Works of BaJin, The Third Volume, Autumn",CNPIEC,/content/cnpiec/24251;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Self-Portrait of Chinese people,CNPIEC,/content/cnpiec/24267;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Sidelights of Literature History,CNPIEC,/content/cnpiec/24090;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Spiral Thoughts: Knowledge, Order and Freedom",CNPIEC,/content/cnpiec/24165;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Story of Beautiful Women, The",CNPIEC,/content/cnpiec/24259;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Strategy of Running a State: Goal and Approach for A Country in Transition,CNPIEC,/content/cnpiec/24138;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Studies in Thoughts of Ming and Qing Dynasties Under the Pluralist Paradigm,CNPIEC,/content/cnpiec/24236;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Study on Asia Concept History,CNPIEC,/content/cnpiec/24240;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Study on Taoist culture. The 23rd album, ""pluralistic view of Quanzhen sect"" special issue",CNPIEC,/content/cnpiec/24216;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Study on the unified trend of Chinese history: from secession in Five dynasties of late Tang to the grand unified in Yuan dynasty,CNPIEC,/content/cnpiec/24119;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Summary of Taiwan Language Policy,CNPIEC,/content/cnpiec/24111;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Sustainable Development of China: Challenge and Future, The",CNPIEC,/content/cnpiec/24197;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"System and Criticism of Chinese Fu, The",CNPIEC,/content/cnpiec/24098;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Tasting Life,CNPIEC,/content/cnpiec/24264;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Temoignage on Major Policy Decisions by the Red Army,CNPIEC,/content/cnpiec/24135;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Ten Recommendations of life,CNPIEC,/content/cnpiec/24273;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Ten Views on History of Fine Arts,CNPIEC,/content/cnpiec/24155;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Ten Years,CNPIEC,/content/cnpiec/24211;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Theory of Chinese Classic Novel, The",CNPIEC,/content/cnpiec/24087;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Theory on Zhuang Zhou History in Wei Jin and Southern and Northern Dynasties Period, The",CNPIEC,/content/cnpiec/24078;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Things Involved in Mountain House,CNPIEC,/content/cnpiec/24219;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Thought,CNPIEC,/content/cnpiec/24233;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
To know people by portrait: Figure Comic Book,CNPIEC,/content/cnpiec/24131;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Tolerance,CNPIEC,/content/cnpiec/24164;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Traditional and Foreign Relations: A Critique on Ideological Background of Sino-US relationship,CNPIEC,/content/cnpiec/24132;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
University of Civilized Country,CNPIEC,/content/cnpiec/24189;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Vernacular articles of Zhang Taiyan,CNPIEC,/content/cnpiec/24263;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
View on Ten Novelists,CNPIEC,/content/cnpiec/24210;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Volumes in Lan Tai:on ""Book of HanoArt and Literature""",CNPIEC,/content/cnpiec/24231;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Walker: A painter's record of time,CNPIEC,/content/cnpiec/24218;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Walking of Thought: Qu Quibai's Research on ""Cultural Revolution""",CNPIEC,/content/cnpiec/24115;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Where is the aoeJiangnana Place: the Establishm Where is the aoeJiangnana Place: the Establishment of the Orthodox in View the Qing Dynasty and Variation in Intellectualsa Spiritual Word,CNPIEC,/content/cnpiec/24174;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Who Made Zhao Xiaolan. The Family Affairs and Life of the First Chinese American Cabinet Minister,CNPIEC,/content/cnpiec/24168;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Why Do We Have to Talk About East Asia: Politics and History in the Situation,CNPIEC,/content/cnpiec/24205;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Why I am not a Christian:and other essays on religion and related subjects,CNPIEC,/content/cnpiec/24118;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Work once Sunrise,CNPIEC,/content/cnpiec/24179;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
World Palace,CNPIEC,/content/cnpiec/24114;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Comparative Politics,City University of New York,/content/cuny/cp;jsessionid=dif5jnh30f2q.x-ic-live-02,00104159,00104159,"Number 1, October 2024"
Bestselling Books of the Past 30 Years in China,China Publishing Group,/content/cnpubg/30bst;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Chinese Tea Economics,China Publishing Group,/content/cnpubg/cnte;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Disaster of GOME (Guomei Jie),China Publishing Group,/content/cnpubg/gome;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Entrepreneurship Analects (Chuangyelunyu),China Publishing Group,/content/cnpubg/entre;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Law of a Foreign Land (Falu De Yibang),China Publishing Group,/content/cnpubg/lfl;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Moby Dick,China Publishing Group,/content/cnpubg/mobd;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Non-common Sense (Fei Chang Shi),China Publishing Group,/content/cnpubg/ncs;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Reflections on 30 Years of Reading in China,China Publishing Group,/content/cnpubg/30rd;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
"Romance of West Chamber, The",China Publishing Group,/content/cnpubg/cxj;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Social risk management in a harmonious society,China Publishing Group,/content/cnpubg/srm;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Analysis of Mastersa Works 3aaModern Architecture in Japan,China Architecture & Building Press,/content/cabp/18522;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Design for Chinaâ-“Interviews to Master Architects,China Architecture & Building Press,/content/cabp/18897;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Fall in Charming: Light and Shadow in Spanish Architecture,China Architecture & Building Press,/content/cabp/18322;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Green Building 2010,China Architecture & Building Press,/content/cabp/19109;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Humanistic Ideas of Green Building,China Architecture & Building Press,/content/cabp/19146;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Inter-views: Trends of the Top Architecture and Urbanism Programs in Europe and North America,China Architecture & Building Press,/content/cabp/18708;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Living around Frank Lloyd Wright in 1948,China Architecture & Building Press,/content/cabp/18652;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Real Variable and Functional Analysis: Theorem o Method o Problem,China Architecture & Building Press,/content/cabp/24253;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Review of Chinese Housing for the Past Sixty Years (1949 - 2009),China Architecture & Building Press,/content/cabp/19098;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
WENCHENG CASTLE I,China Architecture & Building Press,/content/cabp/19060;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Proceedings from the Annual Meeting of the Chicago Linguistic Society,Chicago Linguistic Society,/content/cls/pcls;jsessionid=dif5jnh30f2q.x-ic-live-02,05777240,05777240,"Number 1, January 2021"
