Title,Authors,Pages,Access,URL,Abstract
Comparison of Land-Cover Classification Methods in the Brazilian Amazon Basin,"Lu, Dengsheng; Mausel, Paul; Batistella, Mateus; Moran, Emilio",pp. 723-731(9),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000006/art00005;jsessionid=306mng3qs3m9d.x-ic-live-03,"Four distinctly different classifiers were used to analyze multi-spectral data. Which of these classifiers is most suitable for a specific study area is not always clear. This paper provides a comparison of minimum-distance classifier (MDC), maximum-likelihood classifier (MLC), extraction and classification of homogeneous objects (ECHO), and decision-tree classifier based on linear spectral mixture analysis (DTC-LSMA). Each of the classifiers used both Landsat Thematic Mapper data and identical field-based training sample datasets in a western Brazilian Amazon study area. Seven land-cover classes—mature forest, advanced secondary succession, initial secondary succession, pasture lands, agricultural lands, bare lands, and water—were classified. Classification results indicate that the DTC-LSMA and ECHO classifiers were more accurate than were the MDC and MLC. The overall accuracy of the DTC-LSMA approach was 86 percent with a 0.82 kappa coefficient and ECHO had an accuracy of 83 percent with a 0.79 kappa coefficient. The accuracy of the other classifiers ranged from 77 to 80 percent with kappa coefficients from 0.72 to 0.75."
CoLaPS,"Guindon, Bert; Zhang, Ying",pp. 733-741(9),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000006/art00006;jsessionid=306mng3qs3m9d.x-ic-live-03,"A system, CoLaPS (Composite Land Processing System), is described for the production and analysis of land-cover information derived from Landsat satellite images. A key aspect of the design is the seamless linkage between its production and user subsystems. This element is based upon a number of postulates. First, for more efficient and diverse usage of remote sensing land-cover products, users require access to a broader range of datasets and functionality, many of which traditionally have resided in the production arena. Availability of these can result in improved (1) visual interpretation, (2) product enhancement by harnessing user expertise and regional ancillary information, and (3) higher level landscape characterizations. A key challenge facing land-cover producers is the need for detailed accuracy characterization of their products. CoLaPS utilizes classification consistency as an accuracy surrogate, leading to measures of classification confidence at the pixel level. This greatly enhances a user’s ability to detect, for example, real thematic change between multitemporal land-cover products."
A Critical Evaluation of the Normalized Error Matrix in Map Accuracy Assessment,"Stehman, Stephen V.",pp. 743-751(9),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000006/art00007;jsessionid=306mng3qs3m9d.x-ic-live-03,"Normalizing an error matrix is a commonly recommended analysis of map accuracy data. Theoretical and empirical results demonstrate that the traditional practice of normalizing an error matrix to uniform homogeneous marginal proportions produces biased and imprecise accuracy estimates, with the bias most prominent for user’s and producer’s accuracies. When used to compare maps, normalizing to uniform homogeneous marginal proportions evaluates an unrealistic hypothetical scenario in which all classes are assumed present in equal proportions for both the map and reference condition, and the map exactly reproduces the reference area proportions for each class. The marginal proportions of such normalized error matrices do not reflect realistic area distributions of either the map or true condition. For both descriptive and comparative objectives, the advantages typically claimed for normalizing error matrices are far outweighed by the estimation and interpretation difficulties created by this practice."
Potential for Calibrating Airborne Video Imagery Using Preflight Calibration Coefficients,"Edirisinghe, A.; Louis, J.P.; Chapman, G.E.",N/A,Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000005/art00001;jsessionid=1m2kcdn2z1air.x-ic-live-02,"The low-cost Multispectral Airborne Video System (MAVS), developed using off-the-shelf components, is predominantly being used for agricultural and environmental monitoring applications in Australia. In order to guarantee quality of operational imagery, regular radiometric calibration checks, under both preflight and in-flight environments, are a necessity. While preflight calibration is conducted in the field with relative ease, to conduct in-flight calibration checks during operational missions is difficult, especially when onboard calibration instrumentation is not available. The calibration of MAVS imagery in flight requires a radiative transfer code such as the 6S to simulate the radiation signal at the operational altitude. A comparison of the simulated in-flight calibration equation with the corresponding preflight calibration equation showed a statistically significant agreement for every MAVS band, demonstrating the stability of response of the instrument in the air. This MAVS response stability indicates a potential for calibrating operational airborne imagery using preflight calibration equations. A few simulated in-flight calibration checks, in addition to regular preflight calibrations, could still be carried out during the flight season to verify system radiometric response in the air."
Assessment of Bidirectional Effects over Aquatic Macrophyte Vegetation in CIR Aerial Photographs,"Valta-Hulkkonen, Kirsi; Pellikka, Petri; Peltoniemi, Jouni",pp. 581-587(7),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000005/art00002;jsessionid=1m2kcdn2z1air.x-ic-live-02,"Radiometric effects hamper the use of airborne remote sensing data for quantitative studies of biophysical environments. The effect of bidirectional reflectance is evaluated in four areal samples from three lakes in the Vuoksi drainage basin in Finland. It is shown statistically that the relationship between measured upwelling radiation and the sun-target-sensor geometry is weak for an aquatic macrophyte species, the common reed(Phragmites australis),but strong for birch (Betula pubes-cens) and mixed birch-spruce(Picea abies)forest. The density and phenotype of the common reed vegetation seem to have an effect on the strength of the bidirectional reflectance in the images. When the effect of bidirectional reflectance over common reed vegetation is statistically significant, an empirical normalization method can be used, after which the brightness of the test areas is no longer statistically dependent on the sun-target-sensor geometry."
Seeing the Trees in the Forest,"Popescu, Sorin C.; Wynne, Randolph H.",pp. 589-604(16),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000005/art00003;jsessionid=1m2kcdn2z1air.x-ic-live-02,"The main study objective was to develop robust processing and analysis techniques to facilitate the use of small-footprint lidar data for estimating plot-level tree height by measuring individual trees identifiable on the three-dimensional lidar surface. Lidar processing techniques included data fusion with multispectral optical data and local filtering with both square and circular windows of variable size. The lidar system used for this study produced an average footprint of 0.65 m and an average distance between laser shots of 0.7 m. The lidar data set was acquired over deciduous and coniferous stands with settings typical of the southeastern United States. The lidar-derived tree measurements were used with regression models and cross-validation to estimate tree height on 0.017-ha plots. For the pine plots, lidar measurements explained 97 percent of the variance associated with the mean height of dominant trees. For deciduous plots, regression models explained 79 percent of the mean height variance for dominant trees. Filtering for local maximum with circular windows gave better fitting models for pines, while for deciduous trees, filtering with square windows provided a slightly better model fit. Using lidar and optical data fusion to differentiate between forest types provided better results for estimating average plot height for pines. Estimating tree height for deciduous plots gave superior results without calibrating the search window size based on forest type."
A Complete High-Resolution Coastline of Antarctica Extracted from Orthorectified Radarsat SAR Imagery,"Liu, Hongxing; Jezek, Kenneth C.",pp. 605-616(12),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000005/art00004;jsessionid=1m2kcdn2z1air.x-ic-live-02,"A complete, high-resolution coastline of Antarctica, extracted from an orthorectified mosaic of Radarsat-1 synthetic aperture radar (SAR) images through a sequence of automated image processing algorithms, is presented. A locally adaptive thresholding method is used to segment the orthorectified SAR images, while image-object formation and labeling, and edge-tracing techniques are used to process the segmented images into vector-based cartographic products of coastline, defined here as the boundary between continental ice or rock exposures and sea ice covered ocean. The absolute accuracy of planimetric positioning of the resultant coastline is estimated to better than 130 m, and its spatial resolution (25 m) is adequate for supporting cartographic and scientific applications at 1:50,000 scale. This radar-image-derived coastline gives an accurate description of geometric shape and glaciological characteristics of the Antarctic coasts and also provides a precise benchmark for future change-detection studies."
An Integrated Approach for Landslide Susceptibility Mapping Using Remote Sensing and GIS,"Sarkar, S.; Kanungo, D.P.",pp. 617-625(9),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000005/art00005;jsessionid=1m2kcdn2z1air.x-ic-live-02,"A methodology for landslide susceptibility mapping using an integrated remote sensing and GIS approach is presented. A part of the Darjeeling Himalaya was selected for the model execution. IRS satellite data, topographic maps, field data, and other informative maps were used as inputs to the study. Important terrain factors, contributing to landslide occurrences in the region, were identified and corresponding thematic data layers were generated. These data layers represent the geological, topographical, and hydrological conditions of the terrain. A numerical rating scheme for the factors was developed for spatial data analysis in a GIS. The resulting landslide susceptibility map delineates the area into different zones of four relative susceptibility classes: high, moderate, low, and very low. The susceptibility map was validated by correlating the landslide frequencies of different classes. This has shown a close agreement with the existing field instability condition. The effectiveness of the map was also confirmed by the high statistically significant value of a chi-square test."
Thematic Map Comparison,"Foody, Giles M.",pp. 627-633(7),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000005/art00006;jsessionid=1m2kcdn2z1air.x-ic-live-02,"The accuracy of thematic maps derived by image classification analyses is often compared in remote sensing studies. This comparison is typically achieved by a basic subjective assessment of the observed difference in accuracy but should be undertaken in a statistically rigorous fashion. One approach for the evaluation of the statistical significance of a difference in map accuracy that has been widely used in remote sensing research is based on the comparison of the kappa coefficient of agreement derived for each map. The conventional approach to the comparison of kappa coefficients assumes that the samples used in their calculation are independent, an assumption that is commonly unsatisfied because the same sample of ground data sites is often used for each map. Alternative methods to evaluate the statistical significance of differences in accuracy are available for both related and independent samples. Approaches for map comparison based on the kappa coefficient and proportion of correctly allocated cases, the two most widely used metrics of thematic map accuracy in remote sensing, are discussed. An example illustrates how classifications based on the same sample of ground data sites may be compared rigorously and highlights the importance of distinguishing between one- and two-sided statistical tests in the comparison of classification accuracy statements."
A Raster Image Re-Projection Web Service Prototype,"Alameh, Nadine",pp. 635-642(8),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000005/art00007;jsessionid=1m2kcdn2z1air.x-ic-live-02,"A prototyping effort pertaining to the design and development of a raster image re-projection web service is summarized. The goal of the effort is to identify the complexities of interoperable service design and the feasibility of service chaining in a GIS Web Services architecture. A description of a preliminary web interface and the implementation options considered for the prototype are described. The experience of chaining this service with the Open GIS Consortium (OGC) Web Mapping Services is also summarized. In the process, the difficulties arising from the lack of standards in the areas of projection systems representation and georectified raster imagery encodings are highlighted. The limitations of legacy GIS systems in accommodating the requirements of a generic re-projection service are also discussed. Lessons learned about basic requirements for efficient service chaining are presented in the areas of performance and reliability of services, ease of access to services and their capabilities, and the need for simple solutions."
An Accurate and Automated Approach to Georectification of HDF-EOS Swath Data,"Yang, Wenli; Di, Liping",N/A,Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000004/art00001;jsessionid=3sclipi3ijmef.x-ic-live-02,"HDF-EOS is the standard format for NASA’s EOS data products. Data stored in the HDF-EOS swath structure are in a raw sensor coordinate system and are not rectified to a map projection or geographic coordinate system. The geolocation information is stored as separate fields in a swath. Swath data have to be georectified before they can be integrated and analyzed. Presently, no general purpose remote sensing image processing or geographic information system software has the capability to directly perform georectification of HDF-EOS swath data by using the geolocation information in the file. Most software cannot even import such data due to the relevant newness of the format, and this has limited the public use of NASA EOS data products. This paper describes algorithms that automatically georectify the swath data by using the geolocation information in the swath. The algorithms have been implemented in a software package which is freely available to data users."
Assessing the Accuracy of National Land Cover Dataset Area Estimates at Multiple Spatial Extents,"Hollister, Jeffrey W.; Gonzalez, M. Liliana; Paul, John F.; August, Peter V.; Copeland, Jane L.",pp. 405-414(10),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000004/art00002;jsessionid=3sclipi3ijmef.x-ic-live-02,"Site-specific accuracy assessments evaluate fine-scale accuracy of land-use/land-cover (LULC) datasets but provide little insight into accuracy of area estimates of LULC classes derived from sampling units of varying size. Additionally, accuracy of landscape structure metrics calculated from area estimates cannot be determined solely from site-specific assessments. We used LULC data from Rhode Island and Massachusetts as reference to determine the accuracy of area measurements from the National Land Cover Dataset (NLCD) within spatial units ranging from 0.1 to 200 km2. When regressed on reference area, NLCD area of developed land, agriculture, forest, and water had positive linear relationships with high r2, suggesting acceptable accuracy. However, many of these classes also displayed mean differences (NLCD REFERENCE), and linear relationships between the NLCD and reference were not one-to-one (i.e., low r2, β0≠ 0, β1≠ 1), suggesting mapped area is different from true area. Rangeland, wetland, and barren were consistently, poorly classified."
Combining Non-Parametric Models for Multisource Predictive Forest Mapping,"Huang, Zhi; Lees, Brian G.",pp. 415-425(11),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000004/art00003;jsessionid=3sclipi3ijmef.x-ic-live-02,"Most models of forest type for predictive mapping cannot produce estimates of confidence in the prediction of individual pixels, even where they provide good overall accuracy. A new strategy that combines several models based on different principles not only provides estimates of prediction confidence, but also improves the mapping accuracy. In this study, the theoretical foundation of Artificial Neural Networks, Decision Trees, and Dempster-Shafer’s Evidence Theory are briefly reviewed, compared, and applied to a common data set. Two ways for integrating the results of the three models were then evaluated. One method was to separately harden the probability results of the three models, then combine them to make a single classification. In the second method, the probabilities of the three models for each pixel were simply averaged, then hardened to a single classification. Deferring the hardening to the final stage produced the best results. The 3 percent increase in overall accuracy for the second approach compared with the best individual model is encouraging. More importantly, estimates of prediction confidence were derived, based on a comparison between a combined model and the three models, something that is impossible using a single model."
An Initial Study on Automatic Reconstruction of Ground DEMs from Airborne IfSAR DSMs,"Zhang, Yun; Tao, C. Vincent; Mercer, J. Bryan",pp. 427-438(12),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000004/art00004;jsessionid=3sclipi3ijmef.x-ic-live-02,"The demands for ground digital elevation models (DEMs) have been increasing rapidly. Many modern mapping technologies, such as lidar scanning, interferometric SAR (IfSAR), and stereo image matching, are capable of generating digital surface models (DSMs) directly. Research on deriving DEMs from DSMs is a topical area. Airborne IfSAR technology has been in commercial operation since 1996. However, it is still technically challenging to automate the process of generating DEMs from IfSAR DSMs. The lack of scientific studies in this area is mainly caused by the sensitivity and availability of commercial IfSAR data. In this study, researchers have been working with the commercial IfSAR system developer to perform an initial study on automatic reconstruction of ground DEMs from IfSAR DSMs. This paper presents a compact and yet efficient version of our developed approach. This approach has been tested by using many IfSAR DSMs in different hilly urban areas with light and moderate variations in relief. An accuracy analysis of the reconstructed ground DEMs against the laser DSMs and DEMs has also been performed to test the reliability and efficiency of our approach."
The Characteristics and Interpretability of Land Surface Change and Implications for Project Design,"Sohl, Terry L.; Gallant, Alisa L.; Loveland, Thomas R.",pp. 439-448(10),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000004/art00005;jsessionid=3sclipi3ijmef.x-ic-live-02,"The need for comprehensive, accurate information on land-cover change has never been greater. While remotely sensed imagery affords the opportunity to provide information on land-cover change over large geographic expanses at a relatively low cost, the characteristics of land-surface change bring into question the suitability of many commonly used methodologies. Algorithm-based methodologies to detect change generally cannot provide the same level of accuracy as the analyses done by human interpreters. Results from the Land Cover Trends project, a cooperative venture that includes the U.S. Geological Survey, Environmental Protection Agency, and National Aeronautics and Space Administration, have shown that land-cover conversion is a relatively rare event, occurs locally in small patches, varies geographically and temporally, and is spectrally ambiguous. Based on these characteristics of change and the type of information required, manual interpretation was selected as the primary means of detecting change in the Land Cover Trends project. Mixtures of algorithm-based detection and manual interpretation may often prove to be the most feasible and appropriate design for change-detection applications. Serious examination of the expected characteristics and measurability of change must be considered during the design and implementation phase of any change analysis project."
Validation and Calibration of Canada-Wide Coarse-Resolution Satellite Burned-Area Maps,"Fraser, R.H.; Hall, R.J.; Landry, R.; Lynham, T.; Raymond, D.; Lee, B.; Li, Z.",pp. 451-460(10),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000004/art00006;jsessionid=3sclipi3ijmef.x-ic-live-02,"Satellite-based mapping can provide a timely and efficient means of identifying burned vegetation at continental scales for estimating greenhouse gas emissions and impacts on the terrestrial carbon budget. In this study, we used a sample of 55 Landsat Thematic Mapper (TM) scenes distributed across Canada to validate and calibrate 1998 and 1999 national-level burned areas maps produced using coarse resolution (approx. 1-km) SPOT VEGETATION and NOAA AVHRR imagery. Commission and omissions errors, based on fire events greater than 200 ha, were found to be small in the coarse resolution maps (4 percent and 1 percent, respectively). However, the coarse resolution burned-area estimates were 72 percent larger than the crown fire burned area mapped at 30 m using Landsat TM (11,039 versus 6,403 ha average area). This bias was attributed to spatial aggregation effects in which the coarse resolution product included the tree crown fire, partial burn, and unburned fractions of a pixel. A regression calibration model (R20.95, p < 0.0005, RMSE = 3,015 ha, n = 155) based on a VGT/TM double sampling approach was derived to correct for the aggregation bias and to provide Canada-wide estimates of crown fire burned area."
Satellite Observations of the Seasonal Vegetation Growth in Central Asia: 1982-1990,"Yu, Fangfang; Price, Kevin P.; Ellis, James; Kastens, Dietrich",pp. 461-469(9),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000004/art00007;jsessionid=3sclipi3ijmef.x-ic-live-02,"A new method called Derivation and Threshold Approach (DATA) was developed to estimate the onset of vegetation green-up (OVG) for the Mongolian Plateau from 1982 to 1990. The estimates of OVG date were highly correlated with geographic patterns and climatic variations across time and space within our study area. The date of OVG was earliest for the forest and meadow steppe, later for the typical steppe, and latest for the desert steppe. Our findings also showed that ecosystems in the Mongolian Plateau exhibited high spa-tiotemporal variability in the date of OVG during the study period. The date of onset was found to be most consistent for the forest ecosystem, while the desert steppe was characterized by high year-to-year variations in onset date. A comparison of the derived OVG date estimates with meteorological data showed a clear linkage between onset date and the beginning of spring precipitation in the dry region of the Mongolian Plateau."
A Basis for Estimating Digital Camera Parameters,"Light, Don",N/A,Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000003/art00001;jsessionid=epmkhs5tcenf6.x-ic-live-03,"Matching the diffraction-limited optical resolution with the appropriate detector size is a fundamental design requirement for digital imaging systems. A useful Design Function based on the Airy disk is λF/p = 0.82. Where λ is the average wavelength, F is the camera F-number, and p is the detector sampling pitch (pixel size). A second metric, attributed to Schade and reported by Holst (1999), produces an often used Design Function: λF/p = 1. Examples demonstrate the use of the Design Functions to determine basic parameters, F-number, focal length, aperture diameter, and pixel size for an imaging system. Pixel size is selected from commercially available arrays and the other parameters are estimated given the required ground sampled distance (GSD) with either of the two Design Functions. One of the primary uses for the Design Functions is to provide optical systems engineers with a simple, fast, and proven means of arriving at first-order estimates for electro-optical camera designs. It follows that estimating costs for building large space camera systems should be less complicated."
Mobile Digital Cameras for As-Built Surveys of Roadside Features,"Jeyapalan, Kandiah",pp. 301-312(12),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000003/art00002;jsessionid=epmkhs5tcenf6.x-ic-live-03,"A method for determining the three-dimensional locations of roadside features appearing on multiple sequential images captured using a mobile video-logging system without any ground control is described. The digital camera was calibrated using a special three-dimensional calibration range and Calib software to simultaneously determine the interior and exterior orientation elements on a local system. The software was then used to determine the local three-dimensional coordinates of roadside features using the sequential imagery from the mobile video-logging system captured along a highway at highway speed. The relative locations were transformed to the absolute locations using the locations of the camera’s exposure stations from the Global Positioning System. The relative accuracy of the locations obtained was 5 cm, and absolute accuracy using the code phase kinematic Global Positioning System was 2 m. This paper also shows the two-dimensional geographic information system, three-dimensional geographic information system, and virtual reality created for three test sites using the imagery from the mobile video-logging system."
NASA’s Global Orthorectified Landsat Data Set,"Tucker, Compton J.; Grant, Denelle M.; Dykstra, Jon D.",pp. 313-322(10),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000003/art00003;jsessionid=epmkhs5tcenf6.x-ic-live-03,"NASA has sponsored the creation of an orthorectified and geodetically accurate global land data set of Landsat Multispectral Scanner, Thematic Mapper, and Enhanced Thematic Mapper data, from the 1970s, circa 1990, and circa 2000, respectively, to support a variety of scientific studies and educational purposes. This is the first time a geodetically accurate global compendium of orthorectified multi-epoch digital satellite data at the 30- to 80-m spatial scale spanning 30 years has been produced for use by the international scientific and educational communities. We describe data selection, orthorectification, accuracy, access, and other aspects of these data."
Mapping Snowpack Depth beneath Forest Canopies Using Airborne Lidar,"Hopkinson, Chris; Sitar, Mike; Chasmer, Laura; Treitz, Paul",pp. 323-330(8),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000003/art00004;jsessionid=epmkhs5tcenf6.x-ic-live-03,"An evaluation of airborne lidar (Light Detection And Ranging) technology for snow depth mapping beneath different forest canopy covers (deciduous, coniferous, and mixed) is presented. Airborne lidar data were collected for a forested study site both prior to and during peak snowpack accumulation. Manual field measurements of snow depth were collected coincident with the peak snowpack lidar survey, and a comparison between field and lidar depth estimates was made. It was found that (1) snow depth distribution patterns can be mapped by subtracting a “bare-earth” DEM from a “peak snowpack” DEM, (2) snow depth estimates derived from lidar data are strongly related to manual field measures of snow depth, and (3) snow depth estimates are most accurate in areas of minimal understory. It has been demonstrated that airborne lidar data provide accurate snow depth data for the purpose of mapping spatial snowpack distribution for volume estimations, even under forest canopy conditions."
Accuracy of Airborne Lidar-Derived Elevation,"Hodgson, Michael E.; Bresnahan, Patrick",pp. 331-339(9),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000003/art00005;jsessionid=epmkhs5tcenf6.x-ic-live-03,"As part of a countywide large-scale mapping effort for Richland County, South Carolina, an accuracy assessment of a recently acquired lidar-derived data set was conducted. Airborne lidar (2-m nominal posting) was collected at a flying height of 1207 meters above ground level (AGL) using an Optech ALTM (Airborne Laser Terrain Mapper) 1210 system. Unique to this study are the reference point elevations. Rather than using an interpolation approach for gathering observed elevations at reference points, the x-y coordinates of lidar points were located in the field and these elevations were surveyed. Using both total-station-based and rapid-static GPS techniques, observed vertical heights were measured at each reference lidar posting. The variability of vertical accuracy was evaluated for six land-cover categories. Root-meansquared error (RMSE) values ranged from a low of 17 to 19 cm (pavement, low grass, and evergreen forests) to a high of 26 cm (deciduous forests). The unique error assessment of lidar postings also allowed for the creation of an error budget model. The observed lidar elevation error was decomposed into errors from lidar system measurements, horizontal displacement, interpolation error, and surveyor error. A crossvalidation approach was used to assess the observed interpolated lidar elevation error for each field-verified reference point. In order of decreasing importance, the lidar system measurements were the dominant source of error followed by interpolation error, horizontal displacement error, and surveyor error. Observed elevation error in steeper slopes (e.g., 25º) was estimated to be twice as large as those on low slopes (e.g., 1.5º)."
Automating the Analysis of Remotely Sensed Data,"Skelsey, Chris; Law, A.N.R.; Winter, Mark; Lishman, J.R.",pp. 341-350(10),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000003/art00006;jsessionid=epmkhs5tcenf6.x-ic-live-03,"Land cover is a complex phenomenon, its appearance and transition influenced by the soil, topography, climate, politics, ecology, and other aspects of land use. An operational study of land-cover change must consider such factors, and, if automation is to be employed, a new approach to software architecture and reasoning is required. The Macaulay Institute has developed the concept of task orientation as a means of supporting such work, and is currently investigating its utility in the update of the Land Cover of Scotland (1988) dataset. This paper describes the motivation behind the development of ETORA-II, an operational toolkit providing a task-orientated capability, and SYMOLAC-II, a proof-of-concept application. The final aim of this work is to produce an environmental information system for Scotland’s land cover."
Individual Tree-Crown Delineation and Treetop Detection in High-Spatial-Resolution Aerial Imagery,"Wang, Le; Gong, Peng; Biging, Gregory S.",pp. 351-357(7),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000003/art00007;jsessionid=epmkhs5tcenf6.x-ic-live-03,"The cost of forest sampling can be reduced substantially by the ability to estimate forest and tree parameters directly from aerial photographs. However, in order to do so it is necessary to be able to accurately identify individual treetops and then to define the region in the vicinity of the treetop that encompasses the crown extent. These two steps commonly have been treated independently.In this paper, we derive individual tree-crown boundaries and treetop locations under a unified framework. We applied a two-stage approach with edge detection followed by marker-controlled watershed segmentation. A Laplacian of Gaussian edge detection method at the smallest effective scale was employed to mask out the background. An eight-connectivity scheme was used to label the remaining tree objects in the edge map. Subsequently, treetops are modeled based on both radiometry and geometry. More specifically, treetops are assumed to be represented by local radiation maxima and also to be located near the center of the tree-crown. As a result, a marker image was created from the derived treetop to guide a watershed segmentation to further differentiate touching and clumping trees and to produce a segmented image comprised of individual tree crowns.Our methods were developed on a 256- by 256-pixel CASI image of a commercially thinned trial forest. A promising agreement between our automatic methods and manual delineation results was achieved in counting the number of trees as well as in delineating tree crowns."
Landscape Dynamics and Risk Modeling of Human Alveolar Echinococcosis,"Danson, F. Mark; Craig, Philip S.; Man, Wai; Shi, Dazhong; Giraudoux, Patrick",pp. 359-366(8),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000003/art00008;jsessionid=epmkhs5tcenf6.x-ic-live-03,"Human alveolar echinococcosis (AE) is a rare but fatal liver disease caused by a parasitic tapeworm. Between 1994 and 1997 a medical survey in a rural area in central China revealed the highest incidence rate of the disease recorded in the world to date, with 15.8 percent of the population infected in one village. Hypotheses on the nature of the transmission mechanisms from the natural to human environment focused on the effects of recent landscape change from forest to agricultural land. Archived Landsat MSS and TM data were used to examine relationships between landscape and human AE prevalence in 31 villages. The results showed a significant positive correlation between AE and the proximity of villages to forest, grassland, and shrubland vegetation, and a negative correlation with the area of cultivated land. A predictive model, based on spatial characteristics of the landscape, is now being developed with the aim of designing management tools for disease control."
Some Requirements for Geographic Information Systems,"Heipke, Christian",N/A,Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000002/art00001;jsessionid=8ji7kutsb0h9d.x-ic-live-02,"Some requirements which an ideal geographic information system (GIS) must meet to cope with the challenges of the future are described. We look at data modeling, the integration of geographic information science and photogrammetry, update and refinement of a geospatial database, and data integration. We claim that data modeling needs to be carried out in3D based on a topologic data structure with the possibility for incorporating change. Photogrammetric operations such as the generation of digital terrain models or the manual and automatic acquisition of vector data from imagery should be considered as modules of future GIS, which should also have efficient mechanisms for incremental updating and versioning. Finally, the integration of all types of data should be possible, e.g., various vector data sets as well as DTMs and images.We illustrate the requirements with the help of three examples, one describing data acquisition and modeling in an interdisciplinary project, one dealing with quality control and update using imagery, and the last one presenting an algorithm for the integration of a2D data set and a DTM.This paper discusses GIS from a photogrammetric point of view with an emphasis on imaging and data acquisition. While we believe that the discussed requirements are vital for the development of GIS, we are aware of the fact that other issues such as database design, software architecture, visualization, geospatial data infrastructure, and web mapping, only briefly mentioned or not discussed at all in this paper, are of similar importance for the field."
From Mobile Mapping to Telegeoinformatics,"Grejner-Brzezinska, Dorota A.; Li, Ron; Haala, Norbert; Toth, Charles",pp. 197-210(14),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000002/art00002;jsessionid=8ji7kutsb0h9d.x-ic-live-02,"Technological advances in positioning and imaging sensors, combined with the explosion in wireless mobile communication systems that occurred during the last decade of the twentieth century, practically redefined and substantially extended the concept of mobile mapping. The advent of the first mobile mapping systems (MMS) in the early 1990s initiated the process of establishing modern, virtually ground-control-free photogrammetry and digital mapping. By the end of the last decade, mobile mapping technology had made remarkable progress, evolving from rather simple land-based systems to more sophisticated, real-time multitasking and multisensor systems, operational in land and airborne environments. New specialized systems, based on modern imaging sensors, such as CCD (charge-coupled device) cameras, lidar (Light Detection and Ranging) and hyperspectral/multispectral scanners, are being developed, aimed at automatic data acquisition for geoinformatics, thematic mapping, land classification, terrain modeling, emergency response, homeland security, etc. This paper provides an overview of the mobile mapping concept, with a special emphasis on the MMS paradigm shift from the post-mission to near-real-time systems that occurred in the past few years. A short review of the direct georeferencing concept is given, and the major techniques (sensors) used for platform georegistration, as well as the primary radiolocation techniques based on wireless networks, are presented. An overview of the major imaging sensors and the importance of multisensor system calibration are also provided. Future perspectives of mobile mapping and its extension towards telegeoinformatics are also discussed. Some examples of mobile geospatial technology used in automatic object recognition, real-time highway centerline mapping, thematic mapping, and city modeling with lidar and multispectral imagery are included."
Automated Identification of Man-Made Textural Features on Satellite Imagery by Bayesian Networks,"Orun, Ahmet B.",pp. 211-216(6),Subscribed content,https://www.ingentaconnect.com/contentone/asprs/pers/2004/00000070/00000002/art00003;jsessionid=8ji7kutsb0h9d.x-ic-live-02,A classification technique which distinguishes between man-made and natural textural features visible on high resolution satellite images is introduced. The proposed work aims to evaluate non-linear classification techniques by the unification of appropriate texture analysis methods and a learning Bayesian classifier which is more robust against data uncertainty than the other types of linear classifiers. The classification technique introduced within this work will also provide an opportunity for fully automated thematic and land-use map generation.
