Journal Title,Publisher Name,Link to Journal,Print ISSN,Online ISSN,Latest Issue
"Sustainability, Agri, Food and Environmental Research",Directory of Open Access Journals,/content/doaj/07193726;jsessionid=dif5jnh30f2q.x-ic-live-02,07193726,N/A,"Number 4, 2016"
Sustainable Business International Journal,Directory of Open Access Journals,/content/doaj/18075908;jsessionid=dif5jnh30f2q.x-ic-live-02,18075908,N/A,"Number unknown, 2014"
"Sustainable Development of China: Challenge and Future, The",CNPIEC,/content/cnpiec/24197;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Sustentabilidade em Debate,Directory of Open Access Journals,/content/doaj/21777675;jsessionid=dif5jnh30f2q.x-ic-live-02,21777675,N/A,"Number 2, 2017"
Svensk exegetisk årsbok,Directory of Open Access Journals,/content/doaj/11002298;jsessionid=dif5jnh30f2q.x-ic-live-02,11002298,N/A,"Number 1, 2013"
SVMMA: Revista de Cultures Medievals,Directory of Open Access Journals,/content/doaj/20147023;jsessionid=dif5jnh30f2q.x-ic-live-02,20147023,N/A,"Number 4, 2014"
Swedish Cops,Intellect Books,/content/intelb/2y60t3;jsessionid=dif5jnh30f2q.x-ic-live-02,Error,Error,Error
Swiss Bulletin of Mineralogy and Petrology,Swiss Society of Mineralogy and Petrology,/content/ssmp/sbmp;jsessionid=dif5jnh30f2q.x-ic-live-02,00367699,N/A,"Number 1, April 2004"
Symbolae Osloenses,"Routledge, part of the Taylor & Francis Group",/content/routledg/sosl;jsessionid=dif5jnh30f2q.x-ic-live-02,00397679,00397679,"Number 1, 2023"
Symmetry,Directory of Open Access Journals,/content/doaj/20738994;jsessionid=dif5jnh30f2q.x-ic-live-02,20738994,N/A,"Number 9, 2018"
"Symmetry, Integrability and Geometry: Methods and Applications",Directory of Open Access Journals,/content/doaj/18150659;jsessionid=dif5jnh30f2q.x-ic-live-02,18150659,N/A,"Number 1, 2013"
Symposium: A Quarterly Journal in Modern Literatures,"Routledge, part of the Taylor & Francis Group",/content/routledg/sym;jsessionid=dif5jnh30f2q.x-ic-live-02,00397709,00397709,"Number 3, 2 July 2024"
Synchrotron Radiation News,Taylor and Francis Ltd,/content/tandf/gsrn;jsessionid=dif5jnh30f2q.x-ic-live-02,08940886,08940886,"Number 3, 3 May 2024"
Syndrome Differentiation in Traditional Chinese Medicine,"Southern Publishing & Media Co., Ltd",/content/gdpg/sdtcm;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Synergies Afrique des Grands Lacs,Directory of Open Access Journals,/content/doaj/22584307;jsessionid=dif5jnh30f2q.x-ic-live-02,22584307,N/A,"Number 7, 2018"
Synergies Argentine,Directory of Open Access Journals,/content/doaj/22601651;jsessionid=dif5jnh30f2q.x-ic-live-02,22601651,N/A,"Number 4, 2016"
Synergies Brésil,Directory of Open Access Journals,/content/doaj/15188779;jsessionid=dif5jnh30f2q.x-ic-live-02,15188779,N/A,"Number 12, 2017"
Synergies Chine,Directory of Open Access Journals,/content/doaj/17762669;jsessionid=dif5jnh30f2q.x-ic-live-02,17762669,N/A,"Number 11, 2016"
Synergies Espagne,Directory of Open Access Journals,/content/doaj/19619359;jsessionid=dif5jnh30f2q.x-ic-live-02,19619359,N/A,"Number 9, 2016"
Synergies Europe,Directory of Open Access Journals,/content/doaj/19516088;jsessionid=dif5jnh30f2q.x-ic-live-02,19516088,N/A,"Number 11, 2016"
Synergies Italie,Directory of Open Access Journals,/content/doaj/17240700;jsessionid=dif5jnh30f2q.x-ic-live-02,17240700,N/A,"Number 12, 2016"
Synergies Mexique,Directory of Open Access Journals,/content/doaj/20074654;jsessionid=dif5jnh30f2q.x-ic-live-02,20074654,N/A,"Number 7, 2017"
Synergies Pays Riverains du Mékong,Directory of Open Access Journals,/content/doaj/21076758;jsessionid=dif5jnh30f2q.x-ic-live-02,21076758,N/A,"Number 8, 2016"
Synergies Portugal,Directory of Open Access Journals,/content/doaj/2268493x;jsessionid=dif5jnh30f2q.x-ic-live-02,2268493X,N/A,"Number 5, 2017"
"Synthesis and Reactivity in Inorganic, Metal-Organic, and Nano-Metal Chemistry",Taylor and Francis Ltd,/content/tandf/lsrt;jsessionid=dif5jnh30f2q.x-ic-live-02,15533174,15533174,"Number 9, 1 September 2016"
Synthetic and Systems Biotechnology,Directory of Open Access Journals,/content/doaj/2405805x;jsessionid=dif5jnh30f2q.x-ic-live-02,2405805X,N/A,"Number 1, 2017"
Synthetic Communications,Taylor and Francis Ltd,/content/tandf/lsyc;jsessionid=dif5jnh30f2q.x-ic-live-02,00397911,00397911,"Number 15, 2 August 2024"
"System and Criticism of Chinese Fu, The",CNPIEC,/content/cnpiec/24098;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Systematic Botany,American Society of Plant Taxonomists,/content/aspt/sb;jsessionid=dif5jnh30f2q.x-ic-live-02,03636445,03636445,"Number 2, July 2024"
Systematic Reviews,Directory of Open Access Journals,/content/doaj/20464053;jsessionid=dif5jnh30f2q.x-ic-live-02,20464053,N/A,"Number 1, 2013"
Systematics and Biodiversity,Taylor and Francis Ltd,/content/tandf/tsab20;jsessionid=dif5jnh30f2q.x-ic-live-02,14772000,14772000,"Number 1, 31 December 2022"
Systems,Directory of Open Access Journals,/content/doaj/20798954;jsessionid=dif5jnh30f2q.x-ic-live-02,20798954,N/A,"Number 3, 2018"
Systems Analysis Modelling Simulation,Taylor and Francis Ltd,/content/tandf/gsam;jsessionid=dif5jnh30f2q.x-ic-live-02,02329298,N/A,"Number 12, December 2003"
Tělesná Kultura,Directory of Open Access Journals,/content/doaj/12116521;jsessionid=dif5jnh30f2q.x-ic-live-02,12116521,N/A,"Number 1, 2017"
Taḥqīqāt-i salāmat dar jāmi̒ah,Directory of Open Access Journals,/content/doaj/24236764;jsessionid=dif5jnh30f2q.x-ic-live-02,24236764,N/A,"Number 2, 2016"
Taṣvīr-i salāmat,Directory of Open Access Journals,/content/doaj/20089058;jsessionid=dif5jnh30f2q.x-ic-live-02,20089058,N/A,"Number 1, 2018"
Taal en Tongval,Amsterdam University Press,/content/aup/tet;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Taal en Tongval: Language Variation in the Low Countries,Directory of Open Access Journals,/content/doaj/00398691;jsessionid=dif5jnh30f2q.x-ic-live-02,00398691,N/A,"Number 1, 2015"
Ta'allum: Jurnal Pendidikan Islam,Directory of Open Access Journals,/content/doaj/23031891;jsessionid=dif5jnh30f2q.x-ic-live-02,23031891,N/A,"Number 1, 2018"
Tabula Rasa,Directory of Open Access Journals,/content/doaj/17942489;jsessionid=dif5jnh30f2q.x-ic-live-02,17942489,N/A,"Number 24, 2016"
Ta'dib,Directory of Open Access Journals,/content/doaj/14108208;jsessionid=dif5jnh30f2q.x-ic-live-02,14108208,N/A,"Number 2, 2017"
Ta'dib,Directory of Open Access Journals,/content/doaj/14106973;jsessionid=dif5jnh30f2q.x-ic-live-02,14106973,N/A,"Number 2, 2017"
Tadrib: Jurnal Pendidikan Agama Islam,Directory of Open Access Journals,/content/doaj/24775436;jsessionid=dif5jnh30f2q.x-ic-live-02,24775436,N/A,"Number 1, 2018"
Tadris: Jurnal Keguruan dan Ilmu Tarbiyah,Directory of Open Access Journals,/content/doaj/23017562;jsessionid=dif5jnh30f2q.x-ic-live-02,23017562,N/A,"Number 1, 2017"
Tadris: Jurnal Pendidikan Islam,Directory of Open Access Journals,/content/doaj/1907672x;jsessionid=dif5jnh30f2q.x-ic-live-02,1907672X,N/A,"Number 1, 2017"
Tadulako Law Review,Directory of Open Access Journals,/content/doaj/25272977;jsessionid=dif5jnh30f2q.x-ic-live-02,25272977,N/A,"Number 1, 2018"
TAF Preventive Medicine Bulletin,Directory of Open Access Journals,/content/doaj/1303734x;jsessionid=dif5jnh30f2q.x-ic-live-02,1303734X,N/A,"Number 6, 2015"
Tafáqquh: Jurnal Penelitian dan Kajian Keislaman,Directory of Open Access Journals,/content/doaj/23383186;jsessionid=dif5jnh30f2q.x-ic-live-02,23383186,N/A,"Number 2, 2017"
Taiwan Journal of Linguistics,Directory of Open Access Journals,/content/doaj/17294649;jsessionid=dif5jnh30f2q.x-ic-live-02,17294649,N/A,"Number 2, 2012"
Taiwanese Journal of Obstetrics & Gynecology,Directory of Open Access Journals,/content/doaj/10284559;jsessionid=dif5jnh30f2q.x-ic-live-02,10284559,N/A,"Number 1, 2018"
Taiwania,Directory of Open Access Journals,/content/doaj/0372333x;jsessionid=dif5jnh30f2q.x-ic-live-02,0372333X,N/A,"Number 1, 2018"
Tajdid,Directory of Open Access Journals,/content/doaj/16933389;jsessionid=dif5jnh30f2q.x-ic-live-02,16933389,N/A,"Number 1, 2017"
Tarbiya : Journal of Education in Muslim Society,Directory of Open Access Journals,/content/doaj/23561416;jsessionid=dif5jnh30f2q.x-ic-live-02,23561416,N/A,"Number 1, 2016"
Target,John Benjamins Publishing Company,/content/jbp/targ;jsessionid=dif5jnh30f2q.x-ic-live-02,09241884,09241884,"Number 2, 2024"
Tarih Kültür ve Sanat Araştırmaları Dergisi,Directory of Open Access Journals,/content/doaj/21470626;jsessionid=dif5jnh30f2q.x-ic-live-02,21470626,N/A,"Number 4, 2017"
Tarjih: Jurnal Tarjih da Pengembangan Pemikiran Islam,Directory of Open Access Journals,/content/doaj/1410332x;jsessionid=dif5jnh30f2q.x-ic-live-02,1410332X,N/A,"Number 1, 2016"
TASK. Journal on Task-Based Language Teaching and Learning,John Benjamins Publishing Company,/content/jbp/task;jsessionid=dif5jnh30f2q.x-ic-live-02,26661748,N/A,"Number 1, 12 September 2024"
Tasting Life,CNPIEC,/content/cnpiec/24264;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Tataloka,Directory of Open Access Journals,/content/doaj/08527458;jsessionid=dif5jnh30f2q.x-ic-live-02,08527458,N/A,"Number 2, 2017"
Tate Papers,Directory of Open Access Journals,/content/doaj/17539854;jsessionid=dif5jnh30f2q.x-ic-live-02,17539854,N/A,"Number 26, 2016"
Taxonomy and Biosystematics Journal,Directory of Open Access Journals,/content/doaj/20088906;jsessionid=dif5jnh30f2q.x-ic-live-02,20088906,N/A,"Number 30, 2017"
TD Tecnologie Didattiche,Directory of Open Access Journals,/content/doaj/1970061x;jsessionid=dif5jnh30f2q.x-ic-live-02,1970061X,N/A,"Number 1, 2016"
Teacher Development,"Routledge, part of the Taylor & Francis Group",/content/routledg/rtde;jsessionid=dif5jnh30f2q.x-ic-live-02,13664530,13664530,"Number 4, 7 August 2024"
"Teacher Educator, The","Routledge, part of the Taylor & Francis Group",/content/routledg/te;jsessionid=dif5jnh30f2q.x-ic-live-02,08878730,08878730,"Number 3, 2 July 2024"
Teachers and Teaching: Theory and Practice,"Routledge, part of the Taylor & Francis Group",/content/routledg/ctat;jsessionid=dif5jnh30f2q.x-ic-live-02,13540602,13540602,"Number 4, 18 May 2024"
Teaching and Learning in Medicine,"Routledge, part of the Taylor & Francis Group",/content/routledg/htlm20;jsessionid=dif5jnh30f2q.x-ic-live-02,10401334,10401334,"Number 3, 26 May 2024"
Teaching Artist Journal,"Routledge, part of the Taylor & Francis Group",/content/routledg/htaj20;jsessionid=dif5jnh30f2q.x-ic-live-02,15411796,15411796,"Numbers 1-4, 3 April 2022"
Teaching Education,"Routledge, part of the Taylor & Francis Group",/content/routledg/cted;jsessionid=dif5jnh30f2q.x-ic-live-02,10476210,10476210,"Number 2, 2 April 2024"
Teaching in Higher Education,"Routledge, part of the Taylor & Francis Group",/content/routledg/cthe;jsessionid=dif5jnh30f2q.x-ic-live-02,13562517,13562517,"Number 6, 17 August 2024"
Teaching in Lifelong Learning: A Journal to Inform and Improve Practice,Directory of Open Access Journals,/content/doaj/20400993;jsessionid=dif5jnh30f2q.x-ic-live-02,20400993,N/A,"Number 2, 2015"
Team Performance Management,Emerald Group Publishing Limited,/content/mcb/135;jsessionid=dif5jnh30f2q.x-ic-live-02,13527592,N/A,"Numbers 7-8, 2024"
Tebeosfera,Directory of Open Access Journals,/content/doaj/15792811;jsessionid=dif5jnh30f2q.x-ic-live-02,15792811,N/A,"Number 1, 2016"
Techne : Journal of Technology for Architecture and Environment,Directory of Open Access Journals,/content/doaj/22390243;jsessionid=dif5jnh30f2q.x-ic-live-02,22390243,N/A,"Number 11, 2016"
Technical Communication,Society for Technical Communication,/content/stc/tc;jsessionid=dif5jnh30f2q.x-ic-live-02,00493155,N/A,"Number 3, August 2024"
Technical Communication Quarterly,"Routledge, part of the Taylor & Francis Group",/content/routledg/tcq;jsessionid=dif5jnh30f2q.x-ic-live-02,10572252,10572252,"Number 3, 2 July 2024"
Technical Services Quarterly,"Routledge, part of the Taylor & Francis Group",/content/routledg/wtsq20;jsessionid=dif5jnh30f2q.x-ic-live-02,07317131,07317131,"Number 3, 2 July 2024"
Techniques in Foot & Ankle Surgery,Wolters Kluwer,/content/wk/btf;jsessionid=dif5jnh30f2q.x-ic-live-02,15360644,15360644,"Number 4, December 2019"
Techniques in Hand & Upper Extremity Surgery,Wolters Kluwer,/content/wk/bth;jsessionid=dif5jnh30f2q.x-ic-live-02,10893393,N/A,"Number 4, 30 December 2019"
Techniques in Orthopaedics,Wolters Kluwer,/content/wk/bto;jsessionid=dif5jnh30f2q.x-ic-live-02,08859698,08859698,"Number 4, December 2019"
Techniques in Shoulder & Elbow Surgery,Wolters Kluwer,/content/wk/tecse;jsessionid=dif5jnh30f2q.x-ic-live-02,15239896,15239896,"Number 4, December 2019"
Techno,Directory of Open Access Journals,/content/doaj/14108607;jsessionid=dif5jnh30f2q.x-ic-live-02,14108607,N/A,"Number 2, 2018"
Techno.Com,Directory of Open Access Journals,/content/doaj/23562579;jsessionid=dif5jnh30f2q.x-ic-live-02,23562579,N/A,"Number 2, 2018"
Technoetic Arts,Intellect,/content/intellect/ta;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Tech-Noir Film,Intellect Books,/content/intelb/31mzgs;jsessionid=dif5jnh30f2q.x-ic-live-02,Error,Error,Error
Technologies (Basel),Directory of Open Access Journals,/content/doaj/22277080;jsessionid=dif5jnh30f2q.x-ic-live-02,22277080,N/A,"Number 1, 2017"
Technology,Cognizant Communication Corporation,/content/cog/tech;jsessionid=dif5jnh30f2q.x-ic-live-02,10729240,N/A,"Number 3, 2009"
Technology Analysis and Strategic Management,"Routledge, part of the Taylor & Francis Group",/content/routledg/ctas;jsessionid=dif5jnh30f2q.x-ic-live-02,09537325,09537325,"Number 9, 1 September 2024"
Technology & Innovation,National Academy of Inventors,/content/nai/ti;jsessionid=dif5jnh30f2q.x-ic-live-02,19498241,19498241,"Number 4, December 2023"
Technology & Innovation,Cognizant Communication Corporation,/content/cog/ti;jsessionid=dif5jnh30f2q.x-ic-live-02,19498241,19498241,"Number 4, 2016"
Technology Innovation Management Review,Directory of Open Access Journals,/content/doaj/19270321;jsessionid=dif5jnh30f2q.x-ic-live-02,19270321,N/A,"Number 6, 2017"
"Technology, Law and Insurance","Routledge, part of the Taylor & Francis Group",/content/routledg/rtli;jsessionid=dif5jnh30f2q.x-ic-live-02,13599372,13599372,"Numbers 3-4, 1 September 2000"
Technology Law Review,Directory of Open Access Journals,/content/doaj/18113095;jsessionid=dif5jnh30f2q.x-ic-live-02,18113095,N/A,"Number 1, 2016"
"Technology, Pedagogy and Education","Routledge, part of the Taylor & Francis Group",/content/routledg/rtpe;jsessionid=dif5jnh30f2q.x-ic-live-02,1475939X,1475939X,"Number 3, 26 May 2024"
Technology Transfer and Entrepreneurship,Bentham Science Publishers,/content/ben/tte;jsessionid=dif5jnh30f2q.x-ic-live-02,22138099,N/A,"Number 1, 2020"
Technometrics,Taylor and Francis Ltd,/content/tandf/utch20;jsessionid=dif5jnh30f2q.x-ic-live-02,00401706,00401706,"Number 3, 2 July 2024"
Tecno Lógicas,Directory of Open Access Journals,/content/doaj/01237799;jsessionid=dif5jnh30f2q.x-ic-live-02,01237799,N/A,"Number 33, 2014"
Tecnologia em Metalurgia,Directory of Open Access Journals,/content/doaj/21761515;jsessionid=dif5jnh30f2q.x-ic-live-02,21761515,N/A,"Number 2, 2015"
Tecnología en Marcha,Directory of Open Access Journals,/content/doaj/03793982;jsessionid=dif5jnh30f2q.x-ic-live-02,03793982,N/A,"Number 5, 2015"
Tecno-Lógica,Directory of Open Access Journals,/content/doaj/14156229;jsessionid=dif5jnh30f2q.x-ic-live-02,14156229,N/A,"Number 1, 2018"
Tecnura,Directory of Open Access Journals,/content/doaj/0123921x;jsessionid=dif5jnh30f2q.x-ic-live-02,0123921X,N/A,"Number 52, 2017"
TEFLIN Journal,Directory of Open Access Journals,/content/doaj/0215773x;jsessionid=dif5jnh30f2q.x-ic-live-02,0215773X,N/A,"Number 2, 2015"
Tehnika,Directory of Open Access Journals,/content/doaj/00402176;jsessionid=dif5jnh30f2q.x-ic-live-02,00402176,N/A,"Number 6, 2017"
Tehran University Medical Journal,Directory of Open Access Journals,/content/doaj/16831764;jsessionid=dif5jnh30f2q.x-ic-live-02,16831764,N/A,"Number 1, 2018"
Tejuelo : Didáctica de la Lengua y la Literatura,Directory of Open Access Journals,/content/doaj/19888430;jsessionid=dif5jnh30f2q.x-ic-live-02,19888430,N/A,"Number unknown, 2017"
Tekhnologiya i Konstruirovanie v Elektronnoi Apparature,Directory of Open Access Journals,/content/doaj/22255818;jsessionid=dif5jnh30f2q.x-ic-live-02,22255818,N/A,"Number 3, 2018"
Tekmēria,Directory of Open Access Journals,/content/doaj/1106661x;jsessionid=dif5jnh30f2q.x-ic-live-02,1106661X,N/A,"Number 1, 2008"
Teknik,Directory of Open Access Journals,/content/doaj/08521697;jsessionid=dif5jnh30f2q.x-ic-live-02,08521697,N/A,"Number 2, 2018"
Teknika,Directory of Open Access Journals,/content/doaj/25498037;jsessionid=dif5jnh30f2q.x-ic-live-02,25498037,N/A,"Number 1, 2018"
Teknika: Engineering and Sains Journal,Directory of Open Access Journals,/content/doaj/25804146;jsessionid=dif5jnh30f2q.x-ic-live-02,25804146,N/A,"Number 1, 2018"
Tekstilec,Directory of Open Access Journals,/content/doaj/03513386;jsessionid=dif5jnh30f2q.x-ic-live-02,03513386,N/A,"Number 1, 2018"
Tel Aviv (Journal of the Institute of Archaeology of Tel Aviv University),"Routledge, part of the Taylor & Francis Group",/content/routledg/ytav20;jsessionid=dif5jnh30f2q.x-ic-live-02,03344355,N/A,"Number 1, 2 January 2024"
Telematika,Directory of Open Access Journals,/content/doaj/1979925x;jsessionid=dif5jnh30f2q.x-ic-live-02,1979925X,N/A,"Number 1, 2018"
Telematika,Directory of Open Access Journals,/content/doaj/1829667x;jsessionid=dif5jnh30f2q.x-ic-live-02,1829667X,N/A,"Number 2, 2017"
Telfor Journal,Directory of Open Access Journals,/content/doaj/18213251;jsessionid=dif5jnh30f2q.x-ic-live-02,18213251,N/A,"Number 2, 2017"
Telkomnika: Telecommunication Computing Electronics and Control,Directory of Open Access Journals,/content/doaj/16936930;jsessionid=dif5jnh30f2q.x-ic-live-02,16936930,N/A,"Number 1, 2018"
Tellus A,Directory of Open Access Journals,/content/doaj/02806495;jsessionid=dif5jnh30f2q.x-ic-live-02,02806495,N/A,"Number 1, 2015"
Telos: Revista de Estudios Interdisciplinarios en Ciencias Sociales,Directory of Open Access Journals,/content/doaj/13170570;jsessionid=dif5jnh30f2q.x-ic-live-02,13170570,N/A,"Number 1, 2007"
TEM Journal,Directory of Open Access Journals,/content/doaj/22178309;jsessionid=dif5jnh30f2q.x-ic-live-02,22178309,N/A,"Number 3, 2018"
TeMA : Journal of Land Use,Directory of Open Access Journals,/content/doaj/19709889;jsessionid=dif5jnh30f2q.x-ic-live-02,19709889,N/A,"Number 2, 2018"
Temas em Educação e Saúde,Directory of Open Access Journals,/content/doaj/15177947;jsessionid=dif5jnh30f2q.x-ic-live-02,15177947,N/A,"Number 2, 2017"
Temida,Directory of Open Access Journals,/content/doaj/14506637;jsessionid=dif5jnh30f2q.x-ic-live-02,14506637,N/A,"Number 3, 2017"
Temiminós Revista Científica,Directory of Open Access Journals,/content/doaj/23177764;jsessionid=dif5jnh30f2q.x-ic-live-02,23177764,N/A,"Number 2, 2016"
Temoignage on Major Policy Decisions by the Red Army,CNPIEC,/content/cnpiec/24135;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Tempo,Directory of Open Access Journals,/content/doaj/14137704;jsessionid=dif5jnh30f2q.x-ic-live-02,14137704,N/A,"Number 1, 2018"
Tempo Social,Directory of Open Access Journals,/content/doaj/01032070;jsessionid=dif5jnh30f2q.x-ic-live-02,01032070,N/A,"Number 1, 2015"
Temps d'Educació,Directory of Open Access Journals,/content/doaj/02147351;jsessionid=dif5jnh30f2q.x-ic-live-02,02147351,N/A,"Number 41, 2011"
Tempus,Directory of Open Access Journals,/content/doaj/24222976;jsessionid=dif5jnh30f2q.x-ic-live-02,24222976,N/A,"Number 4, 2016"
Tempus Actas de Saúde Coletiva,Directory of Open Access Journals,/content/doaj/19828829;jsessionid=dif5jnh30f2q.x-ic-live-02,19828829,N/A,"Number 2, 2016"
Ten Recommendations of life,CNPIEC,/content/cnpiec/24273;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Ten Views on History of Fine Arts,CNPIEC,/content/cnpiec/24155;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Ten Years,CNPIEC,/content/cnpiec/24211;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Teocomunicação,Directory of Open Access Journals,/content/doaj/0103314x;jsessionid=dif5jnh30f2q.x-ic-live-02,0103314X,N/A,"Number 3, 2015"
Teoliterária: Revista Brasileira de Literaturas e Teologias,Directory of Open Access Journals,/content/doaj/22369937;jsessionid=dif5jnh30f2q.x-ic-live-02,22369937,N/A,"Number 9, 2015"
Teología y Vida,Directory of Open Access Journals,/content/doaj/00493449;jsessionid=dif5jnh30f2q.x-ic-live-02,00493449,N/A,"Number 4, 2012"
Teologisk Tidsskrift,Directory of Open Access Journals,/content/doaj/18930263;jsessionid=dif5jnh30f2q.x-ic-live-02,18930263,N/A,"Number 1, 2018"
Teoría de la Educación: Educación y Cultura en la Sociedad de la Información,Directory of Open Access Journals,/content/doaj/11389737;jsessionid=dif5jnh30f2q.x-ic-live-02,11389737,N/A,"Number 4, 2015"
Teoría de la Educación: Revista Interuniversitaria,Directory of Open Access Journals,/content/doaj/11303743;jsessionid=dif5jnh30f2q.x-ic-live-02,11303743,N/A,"Number 2, 2017"
Teoria e Prática em Administração (TPA),Directory of Open Access Journals,/content/doaj/2238104x;jsessionid=dif5jnh30f2q.x-ic-live-02,2238104X,N/A,"Number 1, 2017"
Teoriâ i Praktika Pererabotki Mâsa,Directory of Open Access Journals,/content/doaj/2414438x;jsessionid=dif5jnh30f2q.x-ic-live-02,2414438X,N/A,"Number 1, 2018"
Teoria ta Metodika Fizičnogo Vihovanna,Directory of Open Access Journals,/content/doaj/19937989;jsessionid=dif5jnh30f2q.x-ic-live-02,19937989,N/A,"Number 1, 2018"
Teosofi,Directory of Open Access Journals,/content/doaj/20887957;jsessionid=dif5jnh30f2q.x-ic-live-02,20887957,N/A,"Number 1, 2016"
Teraputik: Jurnal Bimbingan dan Konseling,Directory of Open Access Journals,/content/doaj/25802046;jsessionid=dif5jnh30f2q.x-ic-live-02,25802046,N/A,"Number 3, 2018"
Terminology,John Benjamins Publishing Company,/content/jbp/term;jsessionid=dif5jnh30f2q.x-ic-live-02,09299971,09299971,"Number 1, 2024"
Terra Latinoamericana,Directory of Open Access Journals,/content/doaj/01875779;jsessionid=dif5jnh30f2q.x-ic-live-02,01875779,N/A,"Number 2, 2016"
Terrae Incognitae (The Journal of the Society for the History of Discoveries),"Routledge, part of the Taylor & Francis Group",/content/routledg/ytin20;jsessionid=dif5jnh30f2q.x-ic-live-02,00822884,N/A,"Number 1, 2 January 2024"
Terrestrial,Directory of Open Access Journals,/content/doaj/10170839;jsessionid=dif5jnh30f2q.x-ic-live-02,10170839,N/A,"Number 3, 2016"
Territorios,Directory of Open Access Journals,/content/doaj/01238418;jsessionid=dif5jnh30f2q.x-ic-live-02,01238418,N/A,"Number 31, 2014"
"Territory, Politics, Governance","Routledge, part of the Taylor & Francis Group",/content/routledg/rtep20;jsessionid=dif5jnh30f2q.x-ic-live-02,21622671,N/A,"Number 7, 8 August 2024"
Terrorism and Political Violence,"Routledge, part of the Taylor & Francis Group",/content/routledg/tpv;jsessionid=dif5jnh30f2q.x-ic-live-02,09546553,09546553,"Number 6, 17 August 2024"
Tertiary Education and Management,"Routledge, part of the Taylor & Francis Group",/content/routledg/rtem20;jsessionid=dif5jnh30f2q.x-ic-live-02,13583883,13583883,"Number 3, 3 July 2018"
Tessituras: Revista de Antropologia e Arqueologia,Directory of Open Access Journals,/content/doaj/23189576;jsessionid=dif5jnh30f2q.x-ic-live-02,23189576,N/A,"Number 2, 2015"
Text and Performance Quarterly,"Routledge, part of the Taylor & Francis Group",/content/routledg/rtpq;jsessionid=dif5jnh30f2q.x-ic-live-02,10462937,10462937,"Number 3, 2 July 2024"
Text & Talk,De Gruyter,/content/degruyter/text;jsessionid=dif5jnh30f2q.x-ic-live-02,18607330,N/A,"Number 6, 26 November 2024"
TEXTILE: Cloth and Culture,"Routledge, part of the Taylor & Francis Group",/content/routledg/rftx20;jsessionid=dif5jnh30f2q.x-ic-live-02,14759756,N/A,"Number 2, 2 April 2024"
Textile History,"Routledge, part of the Taylor & Francis Group",/content/routledg/ytex20;jsessionid=dif5jnh30f2q.x-ic-live-02,00404969,N/A,"Number 1, 2 January 2022"
Textile Progress,Taylor and Francis Ltd,/content/tandf/tpr;jsessionid=dif5jnh30f2q.x-ic-live-02,00405167,00405167,"Number 3, 2 July 2024"
Texto & Contexto Enfermagem,Directory of Open Access Journals,/content/doaj/01040707;jsessionid=dif5jnh30f2q.x-ic-live-02,01040707,N/A,"Number 1, 2016"
Texto Livre: Linguagem e Tecnologia,Directory of Open Access Journals,/content/doaj/19833652;jsessionid=dif5jnh30f2q.x-ic-live-02,19833652,N/A,"Number 2, 2018"
Textos & Contextos (Porto Alegre),Directory of Open Access Journals,/content/doaj/16779509;jsessionid=dif5jnh30f2q.x-ic-live-02,16779509,N/A,"Number 1, 2012"
Textos en Proceso,Directory of Open Access Journals,/content/doaj/2001967x;jsessionid=dif5jnh30f2q.x-ic-live-02,2001967X,N/A,"Number 1, 2016"
Textpraxis : Digitales Journal für Philologie,Directory of Open Access Journals,/content/doaj/21918236;jsessionid=dif5jnh30f2q.x-ic-live-02,21918236,N/A,"Number 2, 2015"
Textual Criticism of Persian Literature,Directory of Open Access Journals,/content/doaj/20085486;jsessionid=dif5jnh30f2q.x-ic-live-02,20085486,N/A,"Number 3, 2018"
Textual Practice,"Routledge, part of the Taylor & Francis Group",/content/routledg/rtpr;jsessionid=dif5jnh30f2q.x-ic-live-02,0950236X,0950236X,"Number 6, 2 June 2024"
Thalassemia Reports,Directory of Open Access Journals,/content/doaj/20394365;jsessionid=dif5jnh30f2q.x-ic-live-02,20394365,N/A,"Number 1, 2015"
"Theatre, Dance and Performance Training","Routledge, part of the Taylor & Francis Group",/content/routledg/rtdp20;jsessionid=dif5jnh30f2q.x-ic-live-02,19443927,19443927,"Number 1, 2 January 2024"
Theological Librarianship,Directory of Open Access Journals,/content/doaj/19378904;jsessionid=dif5jnh30f2q.x-ic-live-02,19378904,N/A,"Number 2, 2016"
Theology and Science,"Routledge, part of the Taylor & Francis Group",/content/routledg/rtas;jsessionid=dif5jnh30f2q.x-ic-live-02,14746700,14746700,"Number 2, 2 April 2024"
