"Month","Item Title","Item Type","DOI","Parent Title","Parent Type","Proprietary ID","ISSN","e-ISSN","ISBN","e-ISBN","Year","Volume","Issue","Total Downloads","Article Downloads","Preprint Downloads","PDF Downloads","HTML Downloads","Subscriber Downloads","Free Downloads","Open Access Downloads","Free Trial","Total Abstract Views","Article Abstract Views","Preprint Abstract Views","Publisher"
"2024/09","Getting to know ArcGIs Pro","Article","10.14358/pers.84.4.181","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2018","84","4","1","1","0","1","0","0","0","1","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Gis Tips & Tricks Confused by Map Scale ... Join the Crowd","Article","10.14358/pers.88.6.362","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","6","0","0","0","0","0","0","0","0","0","11","11","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Global Assessment of the New ASTER Global Digital Elevation Model","Article","10.14358/pers.77.4.335","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2011","77","4","0","0","0","0","0","0","0","0","0","25","25","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Global Elevation Ancillary Data for Land-use Classification Using Granular Neural Networks","Article","10.14358/pers.74.1.55","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2008","74","1","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Global Localization of Autonomous Robots in Forest Environments","Article","10.14358/pers.81.11.839","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2015","81","11","4","4","0","4","0","0","0","4","0","19","19","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Global Optimization versus Deterministic Pruning for the Classification of Remotely Sensed Imagery","Article","10.14358/pers.74.10.1259","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2008","74","10","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Global Urban Monitoring and Assessment through Earth Observation","Article","10.14358/pers.81.9.692","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2015","81","9","1","1","0","1","0","0","0","1","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grasslands Discriminant Analysis Using Landsat TM Single and Multitemporal Data","Article","10.14358/pers.69.11.1255","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2003","69","11","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids & DatumsCanada","Article","10.14358/pers.82.3.183","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","3","0","0","0","0","0","0","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids & DatumsEpilog","Article","10.14358/pers.81.12.893","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2015","81","12","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids & DatumsHong Kong","Article","10.14358/PERS.82.4.253","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","4","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids & DatumsRepublic of Columbia","Article","10.14358/pers.83.2.93","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","2","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids & DatumsThe Former Yugoslavia","Article","10.14358/pers.83.1.17","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","1","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids & DatumsUnited States of America","Article","10.14358/pers.81.11.827","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2015","81","11","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums This month we look at Japan","Article","10.14358/pers.85.10.709","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2019","85","10","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums This month we look at the Republic of Angola","Article","10.14358/pers.85.3.166","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2019","85","3","0","0","0","0","0","0","0","0","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums Update: Co-operative Republic of Guyana","Article","10.14358/pers.87.4.231","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","4","0","0","0","0","0","0","0","0","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums Update: Federal Democratic Republic of Ethiopia","Article","10.14358/pers.87.3.157","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","3","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums Update: Federal Islamic Republic Of The Comores","Article","10.14358/pers.88.6.365","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","6","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums Update: This month we look at Saint Vincent and the Grenadines","Article","10.14358/pers.87.12.871","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","12","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums Update: This month we look at The Hellenic Republic","Article","10.14358/pers.87.1.13","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","1","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums Update: This month we look at the Commonwealth of Australia","Article","10.14358/pers.87.11.795","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","11","1","1","0","1","0","0","0","1","0","10","10","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums Update: This month we look at the Commonwealth of the Bahamas","Article","10.14358/pers.88.4.216","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","4","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums Update: This month we look at the Kingdom of Sweden","Article","10.14358/pers.88.5.289","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","5","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums Update: This month we look at the Republic of Botswana","Article","10.14358/pers.88.2.87","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","2","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums Update: This month we look at the Republic of Bénin","Article","10.14358/pers.87.7.473","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","7","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums Update: This month we look at the Republic of Iceland","Article","10.14358/pers.88.8.501","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","8","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums Update: This month we look at the Republic of Vanuatu","Article","10.14358/pers.88.1.11","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","1","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums Update: This month we look at the Republic of Yemen","Article","10.14358/pers.87.8.547","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","8","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums Update: This month we look at the Republic of Zimbabwe","Article","10.14358/pers.87.10.699","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","10","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums Update: This month we look at the Ukraine","Article","10.14358/pers.88.3.149","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","3","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums Update: This month we look at the United Kingdom","Article","10.14358/pers.87.9.609","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","9","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums – This month we look at the Democratic Republic of El Salvador","Article","10.14358/pers.89.2.71","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","2","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums — This month we look at New Zealand","Article","10.14358/pers.88.12.761","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","12","0","0","0","0","0","0","0","0","0","10","10","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums — This month we look at the Democratic Republic of the Congo","Article","10.14358/pers.89.1.13","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","1","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums: Burkina FASO","Article","10.14358/pers.88.9.556","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","9","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums: This month we look at Grenada","Article","10.14358/pers.88.10.627","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","10","0","0","0","0","0","0","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums: This month we look at Independent State Of Papua New Guinea","Article","10.14358/pers.88.10.627","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","11","0","0","0","0","0","0","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums: This month we look at the Oriental Republic of Uruguay","Article","10.14358/pers.86.12.727","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","12","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums: This month we look at the Portuguese Republic","Article","10.14358/pers.86.5.271","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","5","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and Datums: This month we look at the Republic of Latvia","Article","10.14358/pers.86.10.599","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","10","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and DatumsDatum Origins with Google Earth","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2015","81","5","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and DatumsDemocratic Republic of Timor-Leste","Article","10.14358/pers.81.7.529","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2015","81","7","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Grids and DatumsRepublic of Sudan","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2015","81","4","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Ground Subsidence Monitoring in Hong Kong with Satellite SAR Interferometry","Article","10.14358/pers.70.10.1151","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2004","70","10","5","5","0","5","0","0","0","5","0","24","24","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Ground-Level Ozone Concentration and Landscape Patterns in China's Urban Areas","Article","10.14358/pers.85.2.145","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2019","85","2","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Ground-based Laser Imaging for Assessing Three-dimensional Forest Canopy Structure","Article","10.14358/pers.72.12.1349","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2006","72","12","2","2","0","2","0","0","0","2","0","25","25","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Groundwater Seepage Face Mapping with UAS-Based Thermography and Full Motion Video","Article","10.14358/pers.88.12.746","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","12","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","HRSC on Mars Express Photogrammetric and Cartographic Research","Article","10.14358/pers.71.10.1153","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2005","71","10","0","0","0","0","0","0","0","0","0","20","20","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Habitat Mapping in Rugged Terrain Using Multispectral Ikonos Images","Article","10.14358/pers.74.11.1325","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2008","74","11","0","0","0","0","0","0","0","0","0","12","12","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Harnessing Drones: The Photogrammetric Way","Article","10.14358/pers.85.5.329","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2019","85","5","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Headquarters News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","10","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Headquarters News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","8","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Headquarters News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","12","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Headquarters News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2018","84","3","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Headquarters News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","11","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Headquarters News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","9","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Headquarters News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2019","85","12","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Headquarters News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","2","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Headquarters News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","11","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Headquarters News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","12","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Headquarters News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","6","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Headquarters News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","5","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Headquarters News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2018","84","8","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Headquarters News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2019","85","8","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Headquarters News","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2018","84","7","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Headquarters News ASPRS Announces Student Conference Presentation Grants!","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","3","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Headquarters News: New ASPRS Members – Join us in welcoming our newest members to ASPRS.","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","4","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Headquarters News—2022 ASPRS Annual Election","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","12","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Heliport Detection Using Artificial Neural Networks","Article","10.14358/pers.86.9.541","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","9","0","0","0","0","0","0","0","0","0","11","11","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Hemispheric Image Modeling and Analysis Techniques for Solar Radiation Determination in Forest Ecosystems","Article","10.14358/pers.75.4.375","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2009","75","4","3","3","0","3","0","0","0","3","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Hierarchical Bayesian Model Based on Robust Fixed Rank Filter for Fusing MODIS SST and AMSR-E SST","Article","10.14358/pers.85.2.119","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2019","85","2","0","0","0","0","0","0","0","0","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Hierarchical Method of Urban Building Extraction Inspired by Human Perception","Article","10.14358/pers.79.12.1109","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2013","79","12","0","0","0","0","0","0","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","High Resolution Elevation Data Derived from Stereoscopic CORONA Imagery with Minimal Ground Control","Article","10.14358/pers.73.9.1093","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2007","73","9","0","0","0","0","0","0","0","0","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","High Resolution Imagery Collection for Post-Disaster Studies Utilizing Unmanned Aircraft Systems (UAS)","Article","10.14358/pers.80.12.1161","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2014","80","12","2","2","0","2","0","0","0","2","0","67","67","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","High Resolution Impervious Surface Estimation","Article","10.14358/pers.76.12.1329","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2010","76","12","1","1","0","1","0","0","0","1","0","13","13","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","High Spatial Resolution Satellite Imagery, DEM Derivatives, and Image Segmentation for the Detection of Mass Wasting Processes","Article","10.14358/pers.72.6.687","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2006","72","6","2","2","0","2","0","0","0","2","0","42","42","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","High-Resolution Aerosol Optical Depth Retrieval in Urban Areas Based on Sentinel-2","Article","10.14358/pers.22-00122r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","6","2","2","0","2","0","2","0","0","0","13","13","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","High-Resolution Large-Area Digital Orthophoto Map Generation Using LROC NAC Images","Article","10.14358/pers.85.7.481","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2019","85","7","7","7","0","7","0","0","0","7","0","39","39","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","High-resolution Image Fusion","Article","10.14358/pers.72.5.565","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2006","72","5","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","High-resolution Land Cover and Impervious Surface Classifications in the Twin Cities Metropolitan Area with NAIP Imagery","Article","10.14358/pers.83.1.63","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","1","1","1","0","1","0","0","0","1","0","29","29","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Histogram Curve Matching Approaches for Object-based Image Classification of Land Cover and Land Use","Article","10.14358/pers.79.5.433","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2013","79","5","2","2","0","2","0","0","0","2","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Historic Calibration of the Thermal Infrared Band of Landsat-5 TM","Article","10.14358/pers.76.11.1225","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2010","76","11","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Historical Land Use as a Feature for Image Classification","Article","10.14358/pers.77.4.377","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2011","77","4","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Historical Record of Landsat Global Coverage","Article","10.14358/pers.72.10.1155","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2006","72","10","3","3","0","3","0","0","0","3","0","29","29","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","History of Laser Scanning, Part 2: The Later Phase of Industrial and Heritage Applications","Article","10.14358/pers.86.8.479","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","8","3","3","0","3","0","0","0","3","0","12","12","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","How Complementary are SRTM-X and -C Band Digital Elevation Models?","Article","10.14358/pers.72.3.261","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2006","72","3","0","0","0","0","0","0","0","0","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","How Did Deciduous Rubber Plantations Expand Spatially in China's Xishuangbanna Dai Autonomous Prefecture During 1991–2016?","Article","10.14358/pers.85.9.687","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2019","85","9","0","0","0","0","0","0","0","0","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","How to Gain Clearer Visibility into Dynamic Coastal Environments","Article","10.14358/pers.88.10.617","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","10","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Hybrid Object-based Change Detection and Hierarchical Image Segmentation for Thematic Map Updating","Article","10.14358/pers.79.3.259","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2013","79","3","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Hybrid Segmentation Artificial Neural Network Classification of High Resolution Hyperspectral Imagery for Site-Specific Herbicide Management in Agriculture","Article","10.14358/pers.74.10.1249","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2008","74","10","0","0","0","0","0","0","0","0","0","20","20","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Hydrological Topography Data Set (HTD)— the Data Set for High Resolution 2D Urban Flood Modeling","Article","10.14358/pers.20-00115r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","7","3","3","0","3","0","0","0","3","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Hyperspectral Data Dimensionality Reduction and the Impact of Multi-seasonal Hyperion EO-1 Imagery on Classification Accuracies of Tropical Forest Species","Article","10.14358/pers.80.8.773","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2014","80","8","0","0","0","0","0","0","0","0","0","13","13","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Hyperspectral Data Processing: Algorithm Design and Analysis","Article","10.14358/pers.81.6.441","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2015","81","6","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Hyperspectral Narrowband Data Propel Gigantic Leap in the Earth Remote Sensing","Article","10.14358/pers.87.7.461","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","7","3","3","0","3","0","0","0","3","0","22","22","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Hyperspectral Optical, Thermal, and Microwave L-Band Observations For Soil Moisture Retrieval at Very High Spatial Resolution","Article","10.14358/pers.80.8.745","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2014","80","8","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Hyperspectral Reflectance Assessment for Preliminary Identification of Degraded Soil Zones in Industrial Sites, India","Article","10.14358/pers.24-00005r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","8","1","1","0","1","0","1","0","0","0","46","46","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Hyperspectral Remote Sensing: Fundamentals and Practices","Article","10.14358/pers.84.9.533","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2018","84","9","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","I2-FaçadeNet: An Illumination-invariant Façade Recognition Network Leveraging Sparsely Gated Mixture of Multi-color Space Experts for Aerial Oblique Imagery","Article","10.14358/pers.23-00033r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","1","1","1","0","1","0","1","0","0","0","33","33","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","ICESat/GLAS Canopy Height Sensitivity Inferred from Airborne Lidar","Article","10.14358/pers.82.5.351","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","5","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","IMU and Bluetooth Data Fusion to Achieve Submeter Position Accuracy in Indoor Positioning","Article","10.14358/pers.23-00034r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","12","1","1","0","1","0","1","0","0","0","15","15","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","INDUSTRY NEWS","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","1","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/09","Identification Of Unpaved Roads in a Regional Road Network Using Remote Sensing","Article","10.14358/pers.83.5.377","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","5","0","0","0","0","0","0","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
