"Month","Item Title","Item Type","DOI","Parent Title","Parent Type","Proprietary ID","ISSN","e-ISSN","ISBN","e-ISBN","Year","Volume","Issue","Total Downloads","Article Downloads","Preprint Downloads","PDF Downloads","HTML Downloads","Subscriber Downloads","Free Downloads","Open Access Downloads","Free Trial","Total Abstract Views","Article Abstract Views","Preprint Abstract Views","Publisher"
"2024/10","Polarization of Light Reflected by Grass: Modeling Using Visible-Sunlit Areas","Article","10.14358/pers.86.12.745","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","12","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Potential of Open Source Remote Sensing Data for Improved Spatiotemporal Monitoring of Inland Water Quality in India: Case Study of Gujarat","Article","10.14358/pers.21-00044r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","3","5","5","0","5","0","0","0","5","0","19","19","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Potential of open source remote sensing data for improved spatiotemporal monitoring of inland water quality in India: Case study of Gujarat","SupplementaryData","no_doi","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","3","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Precise Extraction of Citrus Fruit Trees from a Digital Surface Model Using a Unified Strategy: Detection, Delineation, and Clustering","Article","10.14358/pers.86.9.557","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","9","0","0","0","0","0","0","0","0","0","11","11","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Progressive TIN Densification with Connection Analysis for Urban Lidar Data","Article","10.14358/pers.87.3.207","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","3","2","2","0","2","0","0","0","2","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Protecting the Places We Love: Conservation Strategies for Entrusted Lands and Parks by Breece Robertson","Article","10.14358/pers.89.2.69","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","2","2","2","0","2","0","0","0","2","0","12","12","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Quality Assessment of Heterogeneous Training Data Sets for Classification of Urban Area with Landsat Imagery","Article","10.14358/pers.87.5.339","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","5","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Quantifying Impacts of Regional Multiple Factors on Spatiotemporal the Mechanisms for Spatio-temporal changes of Net Primary Vegetation Productivity and Net Ecosystem Productivity: An Example in the Jianghuai River Basin, China","Article","10.14358/pers.23-00017r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","12","2","2","0","2","0","2","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Quintuple Local Coordinate Images for Local Shape Description","Article","10.14358/pers.86.2.121","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","2","0","0","0","0","0","0","0","0","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","ReLAP-Net: Residual Learning and Attention Based Parallel Network for Hyperspectral and Multispectral Image Fusion","Article","10.14358/pers.24-00003r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","7","3","3","0","3","0","3","0","0","0","59","59","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Ready, Set, Modernize – ASPRS Takes on Preparing the Geospatial Industry for the Modernized National Spatial Reference System (NSRS)","Article","10.14358/pers.90.11.645","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","11","3","3","0","3","0","0","2","1","0","22","22","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Real-Time Cross-View Image Matching and Camera Pose Determination for Unmanned Aerial Vehicles","Article","10.14358/pers.23-00073r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","6","14","14","0","14","0","0","0","14","0","50","50","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Real-Time Semantic Segmentation of Remote Sensing Images for Land Management","Article","10.14358/pers.23-00083r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","6","2","2","0","2","0","2","0","0","0","40","40","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Reclaimed-Airport Surface-Deformation Monitoring by Improved Permanent-Scatterer Interferometric Synthetic-Aperture Radar: A Case Study of Shenzhen Bao'an International Airport, China","Article","10.14358/pers.87.2.105","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","2","0","0","0","0","0","0","0","0","0","10","10","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Reconstruct WWII Concentration Camp Under Heavy Canopy with UAV Lidar","Article","10.14358/pers.86.5.265","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","5","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Redefining the Directional-Hemispherical Reflectance and Transmittance of Needle-Shaped Leaves to Address Issues in Their Existing Measurement Methods","Article","10.14358/pers.86.10.627","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","10","1","1","0","1","0","0","0","1","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Reducing Shadow Effects on the Co-Registration of Aerial Image Pairs","Article","10.14358/pers.86.4.177","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","3","0","0","0","0","0","0","0","0","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Remote Sensing Application in Water Quality of Lake Burdur, Türkiye","Article","10.14358/pers.23-00040r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","2","1","1","0","1","0","1","0","0","0","39","39","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Remote Sensing Time Series Image Processing. First Edition","Article","10.14358/pers.87.8.545","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","8","0","0","0","0","0","0","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Remote Sensing for Ecosystem Services and Urban Sustainability","Article","10.14358/pers.87.3.189","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","3","1","1","0","1","0","0","0","1","0","17","17","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Republic of Guinea","Article","10.14358/pers.86.7.413","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","7","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Republic of Kenya","Article","10.14358/pers.87.6.399","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","6","0","0","0","0","0","0","0","0","0","13","13","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Republic of Kiribati","Article","10.14358/pers.86.9.531","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","9","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Research Progress of Optical Satellite Remote Sensing Monitoring Asphalt Pavement Aging","Article","10.14358/pers.23-00045r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","8","1","1","0","1","0","1","0","0","0","42","42","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Research on Machine Intelligent Perception of Urban Geographic Location Based on High Resolution Remote Sensing Images","Article","10.14358/pers.21-00017r3","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","4","1","1","0","1","0","0","0","1","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Rethinking Error Estimations in Geospatial Data: The Correct Way to Determine Product Accuracy","Article","10.14358/pers.86.7.397","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","7","0","0","0","0","0","0","0","0","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Review of Spectral Indices for Urban Remote Sensing","Article","10.14358/pers.87.7.513","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","7","7","7","0","7","0","0","0","7","0","45","45","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Rice Identification Under Complex Surface Conditions with CNN and Integrated Remote Sensing Spectral-Temporal-Spatial Features","Article","10.14358/pers.23-00036r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","12","2","2","0","2","0","2","0","0","0","13","13","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Road Extraction from Cartosat-2F Multispectral Data with Object-Oriented Analysis","Article","10.14358/pers.87.3.171","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","3","1","1","0","1","0","0","0","1","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Robust Dynamic Indoor Visible Light Positioning Method Based on CMOS Image Sensor","Article","10.14358/pers.21-00077r3","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","5","2","2","0","2","0","0","0","2","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Robust Guardrail Instantiation and Trajectory Optimization of Complex Highways Based on Mobile Laser Scanning Point Clouds","Article","10.14358/pers.22-00100r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","3","2","2","0","2","0","0","0","2","0","11","11","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Robust Pose Estimation and Calibration of Catadioptric Cameras With Spherical Mirrors","Article","10.14358/pers.86.1.33","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","1","0","0","0","0","0","0","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Ron Ondrejka 1933-2023","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","5","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","SIP-Based Inversion Model of Mining-Induced 3D Deformation","Article","10.14358/pers.87.1.21","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","1","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Satellite-Imagery Geometric Accuracy Improvement Based on Direct Correction of Dominant Coefficients","Article","10.14358/pers.86.4.215","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","4","3","3","0","3","0","0","0","3","0","16","16","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Scan Angle Analysis of Airborne Lidar Data for Missing Return Approximation in Urban Areas","Article","10.14358/pers.23-00018r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","3","2","2","0","2","0","2","0","0","0","33","33","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Scene Classification of Remotely Sensed Images via Densely Connected Convolutional Neural Networks and an Ensemble Classifier","Article","10.14358/pers.87.3.295","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","4","5","5","0","5","0","0","0","5","0","18","18","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Scene-Change Detection Based on Multi-Feature-Fusion Latent Dirichlet Allocation Model for High-Spatial-Resolution Remote Sensing Imagery","Article","10.14358/pers.20-00054","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","9","2","2","0","2","0","0","0","2","0","17","17","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Sector Insight.org– The Value of Membership in the American Society for Photogrammetry and Remote Sensing","Article","10.14358/pers.90.2.79","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","2","0","0","0","0","0","0","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Sector Insight:.edu — The Impact of Certification/Licensure on Your Geospatial Career","Article","10.14358/pers.88.12.757","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","12","0","0","0","0","0","0","0","0","0","10","10","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","SectorInsight.com —The Journey from a Ph.D. to a Successful Company","Article","10.14358/pers.89.7.401","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","7","1","1","0","1","0","0","0","1","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","SectorInsight.edu—Making a Difference in a Developing Country – One Student at a Time","Article","10.14358/pers.87.9.606","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","9","0","0","0","0","0","0","0","0","0","15","15","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","SectorInsight.org — Great Lakes Remote Sensing: Binational, Petascale, Wetlands and Habitats Change Mapping","Article","10.14358/pers.89.4.205","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","4","1","1","0","1","0","0","0","1","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","SectorInsights.com — How Good is that Gear? Drones versus Surveyors!","Article","10.14358/pers.86.7.409","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","7","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","SectorInsights.comThe Future of SAR Processing is in the Cloud","Article","10.14358/pers.87.1.5","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","1","1","1","0","1","0","0","0","1","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","SectorInsights.com—Essential Biodiversity Variables (EBVs) and Earth Observation—An Invitation to Participate","Article","10.14358/pers.87.11.792","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","11","0","0","0","0","0","0","0","0","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","SectorInsights.eduLessons Learned from Capacity Building Efforts in Tropical Countries","Article","10.14358/pers.86.8.467","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","8","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","SectorInsights.edu—Integration of Varied Spatial Resolution Data","Article","10.14358/pers.86.9.525","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","9","0","0","0","0","0","0","0","0","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","SectorInsights.org—RCMRD/SERVIR Eastern & Southern Africa Collaborate with Kenya Wildlife Conservancy Association (KWCA) to Train Conservancy Managers in the use of GIS and Satellite Data for Conservation","Article","10.14358/pers.88.3.147","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","3","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Seeing Our Planet Anew: Fifty Years of Landsat","Article","10.14358/pers.88.7.429","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","7","7","7","0","7","0","0","0","7","0","43","43","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Self-Calibration of the Stereo Vision System of the Chang'e-4 Lunar Rover Based on the Points and Lines Combined Adjustment","Article","10.14358/pers.86.3.169","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","3","2","2","0","2","0","0","0","2","0","15","15","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Self-Calibration of the Stereo Vision System on the Chang’E-5 Probe Based on Images and Robot Arm Footprints","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","11","2","2","0","2","0","2","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Semantic Segmentation of Point Cloud Scene via Multi-Scale Feature Aggregation and Adaptive Fusion","Article","10.14358/pers.23-00076r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","9","1","1","0","1","0","1","0","0","0","40","40","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Semantic Segmentation of Point Cloud Scene via Multi-Scale Feature Aggregation and Adaptive Fusion","SupplementaryData","10.14358/pers.23-00076r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","9","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Semi-Automated Roller Parameters Extraction from Terrestrial Lidar","Article","10.14358/pers.21-00005r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","12","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Semi-Automatic Building Extraction from WorldView-2 Imagery Using Taguchi Optimization","Article","10.14358/pers.86.9.547","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","9","0","0","0","0","0","0","0","0","0","14","14","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Semi-Centennial of Landsat Observations & Pending Landsat 9 Launch","Article","10.14358/pers.87.8.533","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","8","1","1","0","1","0","0","0","1","0","16","16","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Sensing and Human Factors Research: A Review","Article","10.14358/pers.21-00012r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","1","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Sensitive Research of Scattering and Absorbing Aerosols on Sky Polarization Pattern","Article","10.14358/pers.86.12.767","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","12","0","0","0","0","0","0","0","0","0","14","14","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Signals and Images: Advances and Results in Speech, Estimation, Compression, Recognition, Filtering, and Processing","Article","10.14358/pers.86.2.77","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","2","1","1","0","1","0","0","0","1","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Signatures","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","11","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Signatures — The Column of the Student Advisory Council","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","11","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Signatures: Greetings from the ASPRS Student Advisory Council (SAC)!","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","12","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Signatures: Greetings from the ASPRS Student Advisory Council (SAC)!","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","10","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Signatures: Greetings from the ASPRS Student Advisory Council (SAC)!","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","8","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Signatures: Greetings from the ASPRS Student Advisory Council (SAC)!","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","5","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Signatures: The Column of the Student Advisory Council","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","4","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Signatures: The Column of the Student Advisory Council","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","3","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Signatures: The Column of the Student Advisory Council","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","7","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Signatures: The Column of the Student Advisory Council","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","12","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Signatures: The Column of the Student Advisory Council","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","2","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Small Object Detection in Remote Sensing Images Based on Window Self-Attention Mechanism","Article","10.14358/pers.23-00004r3","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","8","4","4","0","4","0","0","0","4","0","11","11","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Smarter GovernmentHow to Govern for Results in the Information Age","Article","10.14358/pers.87.3.155","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","3","0","0","0","0","0","0","0","0","0","13","13","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Smartphone Digital Photography for Fractional Vegetation Cover Estimation","Article","10.14358/pers.21-00038r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","5","0","0","0","0","0","0","0","0","0","10","10","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Spatial Resolution Enhancement for Large-Scale Land Cover Mapping via Weakly Supervised Deep Learning","Article","10.14358/pers.87.6.405","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","6","2","2","0","2","0","0","0","2","0","19","19","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Spatial Statistics Illustrated","Article","10.14358/pers.90.11.657","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","11","1","1","0","1","0","0","0","1","0","20","20","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Spatial-Spectral Middle Cross-Attention Fusion Network for Hyperspectral Image Superresolution","Article","10.14358/pers.24-00007r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","11","1","1","0","1","0","0","1","0","0","20","20","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Spatiotemporal Temperature Fusion Based on a Deep Convolutional Network","Article","10.14358/pers.21-00023r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","2","1","1","0","1","0","0","0","1","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Special Issue Introduction — AI-Based Environmental Monitoring with UAV Systems","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","2","1","1","0","1","0","0","0","1","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Special Issue Introduction: Ushering a New Era of Hyperspectral Remote Sensing to Advance Remote Sensing Science in the Twenty-first Century","Article","10.14358/pers.90.8.467","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","8","8","8","0","8","0","0","0","8","0","60","60","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Special Issue on the Scholarship and Impacts of Professor Nina S. N. Lam","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","6","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Spectral Probability Distribution of Closed Connected Water and Remote Sensing Statistical Inference for Yellow Substance","Article","10.14358/pers.20-00119r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","11","0","0","0","0","0","0","0","0","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Spectral Reflectance Estimation of UAS Multispectral Imagery Using Satellite Cross-Calibration Method","Article","10.14358/pers.20-00091r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","10","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Spherical Hough Transform for Robust Line Detection Toward a 2D–3D Integrated Mobile Mapping System","Article","10.14358/pers.22-00112r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","5","5","5","0","5","0","0","0","5","0","16","16","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Spinor-Based Attitude Determination with Star Sensor Considering Depth","Article","10.14358/pers.87.8.551","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","8","4","4","0","4","0","0","0","4","0","19","19","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Start Strong: Top 10 Tips for a Thriving Geospatial and Remote Sensing Career","Article","10.14358/pers.90.10.595","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","10","4","4","0","4","0","0","0","4","0","92","92","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Strategies for Forest Height Estimation by High-Precision DEM Combined with Short-Wavelength PolInSAR TanDEM-X","Article","10.14358/pers.22-00116r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","6","2","2","0","2","0","0","0","2","0","19","19","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Study on Global Burned Forest Areas Based on Landsat Data","Article","10.14358/pers.86.8.503","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","8","4","4","0","4","0","0","0","4","0","26","26","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Sustaining Members","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","9","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Sustaining Members","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","6","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Sustaining Members","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","10","1","1","0","1","0","0","0","1","0","53","53","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Sustaining Members","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","7","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","System Calibration Including Time Delay Estimation for GNSS/INS-Assisted Pushbroom Scanners Onboard UAV Platforms","Article","10.14356/pers.20-00084r3","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","10","1","1","0","1","0","0","0","1","0","14","14","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","TPPI: A Novel Network Framework and Model for Efficient Hyperspectral Image Classification","Article","10.14358/pers.21-00089r3","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","8","3","3","0","3","0","0","0","3","0","17","17","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Teacher-Student Prototype Enhancement Network for a Few-Shot Remote Sensing Scene Classification","Article","10.14358/pers.23-00077r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","10","3","3","0","3","0","3","0","0","0","95","95","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Technology Changes During My 60-year Mapping Career","Article","10.14358/pers.89.3.129","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","3","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","Temporal Validation of Four LAI Products over Grasslands in the Northeastern Tibetan Plateau","Article","10.14358/pers.86.4.225","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","4","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
